53979.311093 -2180.38570953485 12.0413702140617 0.0315754660306542 -0.820065822142434 -1199.60812244743 -2940.62553637804 -71.8257212503639 77.3100035138275 -1456.07462150968 -2336.44213899338 -405.39084879551 -110.351141270275 52.5038465072253 -184.463966217772 621.173357014691 -2413.00982612948 -1054.90475648805 -1374.34087605982 622.1996840528
53987.395161 -4327.74423644917 10.2212525901048 0.0315450572889389 -0.874966263780072 -1856.87156966498 -5431.63690590373 24.7305669976788 63.5037808939216 -2265.0856480284 -4385.98495057585 -744.41307933854 76.6981621979437 -70.2629561395937 -45.629985386612 326.850362849371 -3432.35814895908 -1976.89095314149 -2294.59107260656 258.63545030218
53987.402498 -3523.12748794403 17.7862666204008 0.0315450572889389 -0.874966263780072 -1870.09263003538 -4700.13433338154 -7.8936246504732 -142.238237557865 -1958.67316156648 -4215.33715984744 -282.0909025046 31.8291743891803 -38.1466713842139 -175.157450286488 181.099609282988 -2868.62356737792 -2482.25859358241 -1381.19741883091 237.038179729991
53987.412868 -4149.4893109829 74.8962506793368 0.0315450572889389 -0.874966263780072 -2018.66718578396 -5727.03899049426 -135.111861318797 -307.248947431026 -2081.86629526194 -3319.01961273643 -2066.83718056918 -350.877568531315 213.652387296694 -477.443551955663 948.148375581326 -3889.99416601527 -327.17770124982 -4288.00585560677 596.09366423743
53987.419454 -4797.66731785367 12.5781124673216 0.0315450572889389 -0.874966263780072 -2075.11886975706 -5462.78127009931 21.684617201972 81.0008332856417 -2480.78940834145 -4288.90465578393 -894.89174065203 117.20944381211 -128.079902946076 54.76552935101 120.710354135277 -3443.5635849327 -1816.70276400463 -2514.51874507541 131.6467358545
56142.109008 -2392.40019537823 328.57106827225 0.0327015506972692 -0.740968237600501 13382.2186271417 -743.349227138312 -24357.1865009372 91436.7528221541 -72733.0879803633 -30330.9759388242 27983.6069629813 -20191.1217060738 -17341.3801818629 59216.919057608 31335.5442579408 -69377.5224382587 -62173.9740045377 62253.9990175292 284.867676399101
56142.109008 -2392.40019537823 328.57106827225 0.0327015506972692 -0.740968237600501 13382.2186271417 -743.349227138312 -24357.1865009372 91436.7528221541 -72733.0879803633 -30330.9759388242 27983.6069629813 -20191.1217060738 -17341.3801818629 59216.919057608 31335.5442579408 -69377.5224382587 -62173.9740045377 62253.9990175292 284.867676399101
56142.119598 -3472.87258615182 319.748893951829 0.032773109149298 -0.767200969803709 7528.26421956087 -8009.65610826165 6489.79330979186 81537.5480383694 -69286.9224730211 -54531.9463122954 35591.1428125291 24542.8064144405 -19088.1692556932 25579.9880305711 61488.163554563 -69870.3918838586 -90070.9204325497 69791.6619726799 -44.5629935271991
56142.120281 2296.99153620754 326.062982528283 0.0329179234148474 -0.747473449258148 18494.9063115833 -6519.51518049654 -12533.5710815915 101186.00432219 -81430.2311366001 -34188.0138643201 24509.9574972597 2721.00747878301 -17531.2751079592 72644.3984054313 15595.2976063582 -67111.9587650202 -67026.9689990422 58719.5870967972 -1036.6214799345
56142.122376 -2646.31313603683 322.153136523211 0.033658673690567 -0.746202762975194 9554.6460534801 -4754.31777144483 -22197.8127121671 97026.3033280231 -67398.1162035748 -68120.5329489476 46679.8510726882 -12815.1327002048 -19645.3981197973 56113.1816977696 54541.1941449392 -81164.7664208453 -97398.1903509324 79600.1090960414 1854.9703222175
56142.123059 -3096.33412521267 339.974486489163 0.0334272759042538 -0.70366144359065 24278.1390389391 -3837.96695695334 35052.9988067275 88849.4795300095 -68533.7121460858 -49560.3121162841 33305.474617047 48629.7540178951 -14614.1644751054 63391.2090862098 30970.9065975203 -76702.7200602839 -73539.3862065822 68038.4419005838 -8405.88994419747
56142.124471 -1256.24796533981 322.826161114247 0.0350979549737011 -0.647131818246384 -5771.47761412377 1890.48702895859 -1791.12927166765 54065.1346665046 -57175.6657986667 -33369.5078780948 26326.175025256 -18813.2901398248 7094.91781354782 6961.50769458114 54006.5916067599 -61948.3798021563 -75529.9305004077 68518.5027088985 -431.260176502001
56142.127237 -1675.36915496626 342.742162890369 0.0350979549737011 -0.647131818246384 -13380.6672194212 13545.2863427122 -15638.0433019804 61330.684348771 -61389.2103302811 -37772.9151305875 37766.2428468434 -17924.7780017251 -7985.40768609428 20427.1329525248 43992.1796276935 -62056.3835783173 -74358.9938264817 76923.2270262116 -3429.21740344929
56142.127931 -3462.26768061522 323.174610871737 0.0350979549737011 -0.647131818246384 9316.96216909871 2481.68340978466 -25337.1662375001 75786.4122159621 -42337.4587674642 -49745.7798542694 33881.8271193979 -21702.9834071726 -12988.2349147197 33942.8569416127 57820.2313301693 -56590.7727255299 -89138.3488161022 74114.5289197822 1652.232899055
56142.349374 112.328279873369 4.87322457217679 0.0350979549737011 -0.647131818246384 40.8058758410754 159.417434300858 -38.746369623592 31.7584454389857 55.670946300449 20.6001613988945 130.586669592222 9.6453561712268 -47.4418304838812 60.2863970669189 -68.4879378073148 121.705802810377 -24.5023170392537 112.283262868206 73.20279872382
56142.363737 163.145838246126 4.34419250408046 0.0350979549737011 -0.647131818246384 65.2965327899564 211.720913230521 2.1864143052237 -1.20900670193 79.874077006598 123.82380483995 87.439878820059 71.9759539827876 -75.9114018519902 25.7948467890388 0.662771527383605 80.589807809654 40.188351151448 147.528218611163 19.541675903689
56142.366191 177.940743234401 4.5408957561247 0.0350979549737011 -0.647131818246384 103.663668062491 251.722433150751 -10.7265384047013 17.7798889051847 109.881164352276 130.023150523683 118.972813521741 49.2707541795405 -48.7376306252831 28.8928564627764 7.1460638405865 122.077289503308 46.903416301758 164.656272810309 11.379690481946
56142.366897 165.563928006318 5.51250589274994 0.0350979549737011 -0.647131818246384 101.553180950473 240.702372616849 14.7618071699641 -11.720720583456 120.873979631056 126.977604038764 113.672662745438 32.5024553473271 -8.87294673404162 -2.37723598079737 -12.7815177231858 158.156252810501 62.623312084965 117.375493084219 43.170507764263
56142.367591 169.688506584813 5.49278080227102 0.0350979549737011 -0.647131818246384 109.004645054674 248.53462366208 -23.0578009197175 36.9443366053262 104.494335763101 124.652164209179 111.466442064052 9.22495899646128 -32.8425827443923 55.7322233119468 -37.1544174362827 156.722249298305 40.939522059247 149.11367817184 23.928282621092
56142.368285 174.283070149826 5.40783819784125 0.0350979549737011 -0.647131818246384 95.6543329292018 233.136920357151 6.23556539672621 14.3464685832725 81.7622741088255 139.483265335637 103.696883188631 29.3520440935137 -33.0453181146596 26.7035442225632 -4.8959643030668 107.23137272914 27.589597532846 170.799330592929 38.820139007116
56142.369015 186.243886636374 6.6058393506489 0.0350979549737011 -0.647131818246384 106.597386621089 246.32615502388 -16.2622038477722 46.8714277727718 90.7232446340033 82.555556212749 169.052108479163 97.5611052507173 -90.1015790856124 64.8163701886625 -8.8235505264948 115.508189480468 -3.17809244877 207.496222442032 28.121245297091
56142.369744 168.519385197555 4.42887748056493 0.0350979549737011 -0.647131818246384 101.628036421045 228.607860911882 -0.99452238002907 -3.16550513805461 127.563180270134 139.832494795804 72.387803101141 56.3603545213735 -33.4028810422619 4.48466940787986 8.06077285636161 140.279654770265 54.001505694934 128.212869852352 -1.82250043039596
