Time RV eRV Halpha NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
53999.514692 -2.16591311843118 1.31177741395593 0.7965189297175 0.842751232491961 0.590880817850845 -11.1253194571757 -9.65363986294999 0.42003988209067 4.44363080646198 -20.1349495717945 4.54132207980725 -16.8182415916167 12.0185298712827 -12.2853058250969 12.6695209067672 -21.3235084012694 -0.73633189852828 5.96041981412133 -19.5944012259408 1.2329710403678
55128.437983 -3.18241220128866 2.31335129730318 0.81652346394763 0.833765042338843 0.593078976056857 5.65090408105133 2.94792329729083 -2.8305263091744 -7.08372975266027 16.8435617850977 -3.80816972673474 5.41229392734041 -20.5158352479659 14.2133266949238 -15.6724689326386 20.0035792264329 -2.22427229805713 -2.93798002926627 4.44125316850873 5.13646296426632
