Time RV eRV C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
55131.571521 536.015316945017 11.6470128515448 0.822937834866899 -116.424044756289 -1868.52453607558 186.939282103973 -197.224211857656 1.24771730614702 -1400.46023644908 -827.655184932722 28.211062714039 229.52321488639 -160.1230318952 -191.998460944182 83.639185335392 -543.10769869395 -2286.18479378475 1617.36553510348
55131.576948 438.324896195453 11.2614309393756 0.822937834866899 -99.7403796935781 -1926.49997852399 193.186193922401 -189.307184329437 12.321510141948 -956.716750059296 -1664.73423758626 -69.502660949294 325.701862985348 -224.824575636157 -54.773501280153 -22.489412813525 -552.206449279925 -2145.68983369708 1296.57446182412
55131.583939 414.04948343256 10.2130743825261 0.822937834866899 -81.7045059928221 -1694.81204418861 70.854022973219 -109.914499518044 -5.55283342528094 -1314.70002235666 -668.64609676391 -68.4575226379779 170.300859241515 -101.897040829778 -125.116809743956 63.5538178619011 -541.200985658896 -2110.73326234409 1680.82766622544
55131.589459 380.56734959774 10.0498798018934 0.822937834866899 -61.346138855237 -1737.40365333947 185.126671768259 -130.565131027792 -22.671537277709 -1270.23320736654 -808.038084953157 -3.58774275094402 283.582520800175 -190.291556761011 -45.5499098447431 -17.6230433046089 -601.246526277769 -2173.43038341294 1934.30821473767
55131.595547 320.190787712419 9.98298572596662 0.822937834866899 -43.3153957995551 -1696.27850245658 199.831642888646 -109.541790794807 -42.0570765033181 -1145.72342368467 -929.927080120813 10.5758793584539 219.586152146991 -109.778750062189 -110.129350719002 20.3816847023361 -620.063342319167 -2019.96493171894 1858.63639079499
55131.600975 287.607758929331 10.8244749712981 0.822937834866899 -46.0412586650709 -1465.48803559066 128.207227297994 -62.418300164264 -74.0861740630261 -763.08150860075 -1183.37551332564 -29.394569530808 246.397559642107 -103.011523995113 -135.671136453581 35.8978418143 -519.774889452199 -1613.09046335179 1172.17803363999
55348.855149 -729.686355599434 12.8475817620083 0.0860894880346851 116.79147868491 1205.54895966241 -251.373988625047 150.14622956461 106.829722795609 739.107148158863 725.001457178307 -75.7258748257429 -196.71900175005 95.7143358460899 202.580382683465 15.6231625557849 664.802665080372 651.714870798826 -179.467842322964
55348.861249 -719.041486386516 14.8114957447482 0.0860894880346851 127.67806240173 1340.9921581316 -270.882375666805 115.75664671003 197.850395738231 704.07245217941 960.88088848374 -28.40752990371 -266.24523143676 47.81040923866 377.404995910965 -67.398489255857 588.840975672363 800.822652176396 150.708001316558
55348.867407 -737.425608587015 14.1609898613221 0.0860894880346851 167.60144917877 1214.08894903607 -228.62100441031 161.92628748933 161.193440638928 630.396411003628 874.750660111952 93.1770450843201 -300.83734117178 131.15404350694 178.791174691601 128.046477085926 481.952983155053 819.207234789133 -203.442013586353
55348.873334 -758.547004220405 11.9588194875739 0.0860894880346851 140.3401370409 1284.63024048925 -324.404308410341 192.44562834041 122.349351630295 755.97114865262 813.266389601576 10.45014283851 -375.2532330536 165.32786549468 224.287069680242 44.5833859879269 581.197856974152 860.883506368945 -265.38709595386
55348.879549 -753.10456750812 11.4560517990173 0.0860894880346851 148.48071504949 1234.34887394012 -228.97322005593 179.89674466478 98.026604882197 682.095598659291 878.69422358823 -36.25227566019 -263.65668132867 138.51102909304 216.409730562833 29.725557395155 638.631907312924 706.825454089323 -168.548121643023
55348.885696 -757.734195824683 10.3129501892273 0.0860894880346851 187.72134463352 1306.6577103617 -162.75610478228 173.11407985811 134.696903412472 734.577468356356 871.854350715759 -36.6459584919101 -208.82726819393 78.58308571513 380.106089965812 -70.4688031996051 634.102772249027 874.999289154588 -341.489885934722
55348.891506 -751.782901988698 9.50119910824502 0.0860894880346851 161.76985839059 1236.85414381023 -247.57803060376 150.53819529833 187.789809834476 680.897594159391 815.210533938254 17.22677488302 -307.91887102569 96.1246003879401 357.789302593013 -39.589385263654 596.927813033349 820.865147283527 -327.333160320644
55348.897502 -750.070476071803 9.16799515952735 0.0860894880346851 108.66869508804 1242.16953460383 -137.24469091331 51.32741055776 193.516605841021 664.188546248593 865.597806714305 -26.56976312475 -203.45751493966 -19.6246857996398 394.513632548724 -58.578174564704 582.421549276079 900.805781869642 -452.575007638763
55348.903718 -710.316442709798 9.11118791539595 0.0860894880346851 127.613918273532 1216.40218897249 -259.945182141912 162.77549411479 114.588760156053 702.844695064786 805.916917500554 -81.2408783673189 -254.28260143394 108.37194426644 278.630443060825 -33.4370238716481 569.843317300928 900.122269609822 -425.710971248323
55348.909529 -615.39180395026 9.16753350524679 0.0860894880346851 116.528775447157 1223.70604060583 -101.818790996712 76.404211558102 140.159547840006 613.884987493703 947.970627240882 39.6330706051961 -195.697270805268 -5.52087306660019 380.638405206723 -107.570266956637 570.690429014201 863.972331084848 -256.135352924544
56583.5897 547.943093498981 15.307025440591 5.24576001837808 -43.7296604325201 -874.204657632975 108.820392317101 -43.872918450718 -63.1694625426441 -717.992983730386 -222.447921369775 -125.655262263972 131.372814792971 84.7299976202439 -224.531341306422 -29.19532417639 -665.596471261179 -404.633178932459 801.60026267128
56583.592223 470.130001811764 15.2801980018809 5.24576001837808 17.635008374818 -956.420522065391 142.665631095653 40.4413667753171 -123.917545235446 -657.388010620082 -415.746492544483 67.1347407933799 77.689698978121 189.626072952412 -439.421062224578 184.067847767936 -503.633428670312 -709.497951700303 636.613068190067
56583.594549 462.813946706378 16.4797346091944 5.24576001837808 -30.936375704888 -847.783869877763 123.412307452689 -77.605292363074 6.91060535555403 -649.636597606094 -335.829425422645 97.437065994739 74.294518948731 17.126608193311 -142.600143020564 -16.973690736145 -441.158412021701 -631.837987278666 660.816184487294
56583.597084 421.854152511303 15.2716830410449 5.24576001837808 -34.812586385785 -890.319193096107 191.05608183125 -66.989185731573 -59.496113261835 -665.096987852514 -334.043217270671 -19.3645583065349 196.558330042217 10.426945865317 -237.063975361639 56.365555371918 -639.843464337498 -452.246360259914 635.878339892209
56583.599537 423.561863737393 14.6645250727336 5.24576001837808 -38.36344811475 -832.437657261455 201.941289226657 -77.858701603928 -51.249547386259 -531.495619502983 -484.783165250776 51.593077531632 114.586411458506 2.68306847704901 -164.145362783457 10.4251472170751 -345.022822847444 -635.949094262236 284.034813564601
56583.601956 454.582953654804 15.0761414780341 5.24576001837808 75.7731452928961 -745.332322192374 166.011971516897 38.103888077747 -35.001570851908 -528.70575250743 -342.201902316542 45.478577931799 194.200227795792 104.051726646179 -228.34300764331 47.7968893603 -486.077791870362 -440.447520555654 535.358626426586
56583.604387 334.911057769766 16.0924321314795 -2.84616869162301 75.314458154584 -922.679810239138 168.218979954057 60.2128428963561 -74.9974397233141 -555.388814515767 -576.79366075003 256.08539793614 -17.5433685300969 216.292761182514 -308.391948003832 61.382028418627 -485.377757898632 -475.239252845098 57.854709754745
56583.606933 283.473884839649 15.3634521196736 -2.84616869162301 -63.3781145868929 -946.1626885302 96.392662928188 4.81661641154005 -173.3831473087 -651.928234119599 -377.316158637355 -66.302371088792 212.128788722923 104.314020575023 -466.635006013328 143.035742459347 -296.137410835373 -982.784335152374 823.789017314689
56583.609305 322.669178467465 16.4599863462818 -2.84616869162301 -28.7557090266411 -676.660935093557 190.674652047454 28.980954963625 -210.32685309974 -303.688150136608 -492.10724721953 127.42469468682 128.919432151361 113.996716734383 -350.826829420618 16.779794126223 -334.038849186361 -429.775989695237 408.704749928846
56583.611805 237.359938236286 14.3787799455641 -2.84616869162301 -14.949692278811 -803.508359645079 252.607186955664 6.39113655446397 -189.261466858511 -483.850544472845 -408.957118542537 27.281428858648 201.883972641742 117.909004094914 -424.456743009955 119.04178727682 -473.230305858189 -514.92948377917 578.876500642854
56583.614259 287.956689572754 14.4764266362452 -2.84616869162301 15.895091222598 -692.378852065506 209.976599818518 8.03219838826396 -110.909641771611 -333.652020294943 -538.460467830091 -47.950449998888 162.50611138129 129.100098992767 -265.345909851006 -5.96427796929299 -380.3638953544 -414.374926488419 432.894195478297
56583.616678 191.716891932341 14.2200597722455 -2.84616869162301 -2.84616869162301 -723.02379917787 268.574532039522 -95.494434259906 -3.13016951343099 -457.314588649037 -450.009218827581 168.112370378472 112.641833244075 11.554861337249 -191.896203752897 57.950702737393 -450.268189266129 -467.625433418207 501.884528686297
56583.619178 212.438350585184 13.8292484023928 -2.84616869162301 49.951042937266 -672.880350747464 156.704846398771 42.034813264659 -79.005459800853 -436.960756025173 -345.438503963147 164.287416543898 72.13529759065 113.86773877507 -286.924303651144 148.224347385102 -492.700564056 -425.758430481659 615.520932526118
56583.621608 168.296085740169 14.0402091232447 -2.84616869162301 12.962855202341 -618.860276383148 185.745541162299 -12.675098367438 -65.273551363929 -379.416107738312 -369.063020348066 204.809217345431 16.871760074619 117.125779227761 -365.452123107557 228.031572477612 -399.036247963948 -433.136781192168 407.581448243954
56583.624027 192.341629908968 13.4953001036708 -2.84616869162301 -55.44775450914 -496.756010225639 193.632396207822 -60.360792895326 -108.794702230955 -467.719597527935 27.132669944361 194.488294275077 15.175429358893 66.538271122659 -313.3446635438 104.198593598523 -439.474531937213 -219.899777541493 569.332908470082
56583.626457 124.069336612772 13.2901689756514 -0.689494914325991 20.502811680759 -694.877613996902 144.312985654765 42.88925456792 -123.337643300921 -365.758863403088 -474.644558378378 40.470450471939 178.339079600157 82.862890791604 -253.065264280661 34.596130763263 -415.546614209165 -361.208821914027 268.804957120051
56583.628876 40.24035651604 14.8021698871417 -0.689494914325991 -106.000974437308 -611.363362701191 173.985986046288 -94.215764720685 -122.603113711782 -422.393599270807 -239.774263119908 -0.433350400053996 197.170007161319 -62.767888751269 -284.023979409599 124.935348467066 -241.385039555374 -615.534127881389 575.018298398283
56583.631469 77.6284073840047 17.5403383604331 -0.689494914325991 -0.689494914325991 -401.041873231242 181.761332284966 66.688785661523 -224.888816228243 -161.775210677298 -247.504464556234 -105.898633003952 197.326952121485 171.554062954832 -379.107330509688 22.4968489730512 -55.2340692077339 -432.673694171171 439.147623506508
56583.633865 11.9358925015963 13.9249531859892 -0.689494914325991 -110.316941614438 -499.703984628271 106.693265141487 -62.917689302717 -143.38659467801 -114.818158899517 -550.423331831229 102.61967291264 14.576551300808 54.544109411384 -331.740401315906 82.5765120201092 -222.985300704327 -400.038562722136 394.695206783107
56583.63633 66.2450463083672 13.7644940290184 0.314888907453112 16.206805244684 -253.809638563531 221.485499099507 40.463441792456 -175.650841844898 -173.527951425884 -11.6019501120166 66.5556259261523 198.141360988113 43.801240574653 -147.900480420131 -98.779314206398 -175.216436026586 -341.460238232951 1082.69128319717
56794.910954 -201.205025988028 16.8426130202018 -2.63271693286987 -59.3093715991623 -560.918686372282 -52.4911127840467 -10.116519750064 -52.6916745185908 -705.043631962084 262.236958399625 -318.302089511484 85.1185960523254 2.05702653502172 15.5421175093322 -115.450695810036 -398.110072733677 -276.58495400283 529.700762914488
56794.913431 -187.010094498186 18.6015781947381 -2.63271693286987 -79.0335423702191 -763.741049940786 -15.5522354018341 -8.32354198465299 -109.576122424828 -643.746727268814 -121.461692639676 -161.670336652699 99.1068735131893 -38.6411772439722 -7.3465812975343 -120.86829924242 -261.130345400814 -785.031963987967 840.064125544267
56794.915862 -219.347123683381 18.0579111974041 -2.63271693286987 -144.306097579543 -549.515457824774 31.2553648957449 -140.18942220503 -25.0316522452252 -674.985582183161 207.328727929137 -144.286273377187 73.5498211533012 -120.644519149494 -33.902777744745 -17.0760391971344 -471.972119535634 -278.026671686055 793.433994325528
56794.918397 -181.744591489145 18.2608872680091 -2.63271693286987 -75.2362030622403 -591.211323949928 102.625150686142 -45.3143867083968 -111.357659905491 -553.757995191015 13.9084244357661 -230.483353961237 229.656787206659 -60.2408038343776 -0.309076079614897 -196.724941344419 -175.475811330741 -768.948088452761 1372.74068858711
56794.920781 -206.787779752541 17.2035371694419 -2.63271693286987 -98.8230552553317 -693.185258076355 0.835209752179196 -49.0321088037335 -84.6648214423232 -540.357257384938 -186.724759858315 -166.45764026152 101.196335150913 -88.2233648250635 43.7449034276152 -135.946733223258 -213.739715103467 -761.441584174454 822.252602198207
56794.923235 -187.580200277781 17.2926033310663 -2.63271693286987 -111.684247657135 -583.930832260012 196.02837327217 -122.460173107329 -96.393985914444 -486.221019008795 -93.388800564736 -43.9407099293728 162.725318256583 -104.58437603258 -104.686605545361 -17.245820745915 -204.175576685105 -704.937530952987 984.00757382476
56794.925712 -193.036658041016 17.4896808561749 -2.63271693286987 -72.2995950266516 -722.359173740048 62.6926202979929 -42.111254736134 -88.1437434510358 -571.215372863634 -182.123381170058 32.9856487064431 52.2477035898415 -87.6211130170322 55.6660468853418 -132.803145467441 -410.670079457398 -512.953874092164 672.564110421514
56794.928189 -163.218341012523 17.6900821934402 -2.63271693286987 -41.2633688826846 -680.207005430742 172.580995769717 -24.36804889378 -131.001327420221 -593.862587677123 -51.828271077501 15.3940857413361 119.475529402361 -1.34696516574701 -108.356204957693 -69.4272584919035 -242.138777591242 -680.455173832413 760.039738957338
56795.9158 403.921015513454 16.6688779407448 -2.63271693286987 -137.608886143998 -1016.19502561221 126.49396498251 -190.831292989277 17.009095432844 -1087.51217684651 103.146522285432 98.391683699237 37.3210046369969 -168.602959577313 72.971312725787 -136.363158450754 -590.449018842152 -701.959385417106 829.320289850324
56795.91823 429.840538219215 15.3046092361599 -2.63271693286987 -119.737053041925 -1147.80422950749 228.432697063047 -178.693566998896 -32.401805741172 -1138.96777026462 7.06979237728001 -80.067827962491 272.882508950196 -188.799101527452 -100.069267775811 40.881982746703 -734.263855096428 -775.52169072384 857.192666333577
56795.920684 471.438627287433 15.0467160293383 -2.63271693286987 -200.9511802489 -1102.48010785849 132.064798792736 -214.794090500827 -54.3489062720489 -904.884320392617 -285.678451832293 -237.755894354807 264.853439298172 -258.588062107812 119.031917623785 -259.046949129399 -358.822369431994 -1108.99985589805 1078.43857568507
56795.923092 478.068758126495 15.9032006874506 -2.63271693286987 -152.191843684103 -1217.03149897716 157.644850710412 -113.204373061534 -157.416549216813 -1011.042834818 -228.548508604006 -42.910657363726 137.901780904356 -57.6950976329359 -217.263237553622 -7.05195805449 -547.982138097442 -1019.30842158588 907.417981848906
56795.925604 557.24950113747 15.6686277849202 -2.63271693286987 -160.781966713797 -1202.52313266463 64.8017136769839 -159.06243072251 -41.0228313478669 -1056.76185566808 -209.236912625556 -107.941760393403 138.929910152273 -170.439467062332 -1.86417481873002 -87.517274329407 -655.82834567557 -857.405956943365 797.470461243919
56795.927988 640.341096889222 15.443738119256 -2.63271693286987 -216.721803272708 -1071.29834219445 249.009930332772 -304.472622180338 1.35990624821397 -976.889968857824 -153.874497357616 46.796658454457 186.13706465026 -316.140524897379 38.6439328175879 -74.1370283311039 -612.59577420234 -774.127034655893 770.090165200768
56795.930477 745.437719217182 15.8492442631143 -2.63271693286987 -156.725723077312 -949.334730063229 170.250393169715 -138.64914015706 -128.483800775693 -975.648397313993 135.435172691864 56.50348657827 111.35444572905 -64.5996549918 -176.811939055756 -84.0778469447899 -456.959152818203 -699.491228499602 582.421769808136
56795.932884 614.067100499914 15.4925965355223 -2.63271693286987 -167.241048584466 -1343.84605120182 157.21209355913 -115.96471685206 -178.256680526809 -1036.37331156405 -382.115831626756 -120.484233887427 251.147587029287 -152.38836383674 -130.969463553664 -58.9300957020549 -738.299868676561 -933.625742304296 896.053294457251
56795.935373 659.148793939677 14.8395121847762 -2.63271693286987 -169.44701790326 -1414.53831532133 202.53136647285 -196.76422870192 -71.7382712382131 -1090.45974243499 -462.709608071178 -28.0529845583101 217.07111186549 -169.50149071662 -79.70479468027 -112.064976657924 -698.844276045407 -1059.46591604711 970.32967960535
56796.903816 -434.820840495218 17.5837972026517 -4.35642906136187 139.63453707045 74.721007186949 -56.167620795777 22.8994003757321 233.943806836493 -393.211842278343 585.627693841927 145.165622971971 -184.539218853206 -221.079042501736 715.832597573647 -181.608626581041 106.164401864541 -421.604896972395 894.947295991907
56796.90693 -390.052469829583 16.8963496685894 -4.35642906136187 107.396449432023 143.6040362937 112.184864802902 -68.634438759627 230.883315191848 -160.735928456826 348.223438822901 -122.66509475372 147.361052483687 -355.232426584889 655.700777952627 -114.018120286611 256.035396370469 -664.241631726306 1187.16976103224
56796.91002 -302.884924435801 16.2737623627435 -4.35642906136187 -54.652374986431 226.262188911397 -72.340752766241 -177.639080284311 257.55635736162 -230.329115898811 611.480028909567 -1.21425912193604 -60.317254534439 -447.287720138647 656.485626018593 -80.118688110946 173.028641039254 -319.168659479689 577.073710453802
56796.913284 -394.512815194692 16.4758475636031 -4.35642906136187 24.35132146234 -17.995382979434 25.407749534285 -166.556501110146 311.291129421233 -228.17446562952 128.650786083646 25.198536401701 12.414552198693 -335.106856330255 569.367785796708 -120.968055182357 202.648420290368 -682.62395576701 997.664671981835
56796.916386 -202.230858308528 16.2095521978315 -4.35642906136187 70.796549610797 117.729049924611 -180.159962111327 59.928170464713 132.059857116657 -347.580714433688 658.430716873385 -168.877758100644 41.83895992319 -211.890460400235 478.142031394624 -84.0302208455374 85.9924631743876 -352.991098653953 915.39629807428
56796.919454 -218.897227639261 16.0613685253647 -4.35642906136187 -39.146143892243 -190.695722372597 62.078013677887 -153.2249214811 158.703845026582 -286.600971770465 46.383224069747 40.7095520637216 -55.6665257297166 -291.110458340866 444.937976841415 -90.2800369477279 60.9037168136067 -610.011632285212 655.536386290594
56796.922648 -71.9067266766109 16.7696912072954 -4.35642906136187 -9.6783569861953 89.661634574012 -123.98827414256 -73.553341854949 187.31941716486 -275.350044152289 529.581142261797 65.5792819732095 -109.960121431647 -257.616721310381 505.33888365339 -146.514158840615 203.485582856808 -358.138667851312 325.447813923671
56796.925855 -140.534621703292 15.8787715511216 -4.35642906136187 -17.2690242618635 -119.82516804692 -82.551484660293 -80.564755085927 161.225646398384 -120.219292137299 -110.555551358592 -3.7702444542558 -61.5258081770301 -278.166584304569 477.069442476326 -87.6822705501175 134.117863450203 -754.561583152996 1043.93698501272
56796.928945 -59.0503755745952 15.3426335495067 -4.35642906136187 10.3180639674796 -232.899138224276 10.8318682278673 -135.303373101343 246.498242559895 -453.871722154757 187.61777564301 112.167134366184 -113.645262971935 -364.180166170441 673.64955149174 -133.418617577783 -117.70111710827 -531.364953028334 767.560231077874
56796.932117 75.1950571609036 15.6458959450564 -4.35642906136187 -24.6329329257226 -55.2597174884167 -98.0869101004624 -80.1002647216283 157.095269391301 -303.373111791651 301.160068273345 44.074484932147 -158.567072733212 -243.053142417496 507.197026597372 -145.886821262165 77.458568785945 -483.923243638905 752.766076020344
56797.910978 -492.286481449408 21.5780936349693 3.9882978238136 114.143214114326 320.391640044252 104.617475081351 90.4655888265221 -20.4666710762491 -137.790232058804 736.290383480216 0.599448354347032 104.936755258366 198.954001309585 -298.735303561845 166.747014944752 275.938052147363 -79.270478821032 459.650194953354
56797.913363 -452.314239043915 19.3819024961266 3.9882978238136 -36.5007512701881 412.680780110021 -181.70049778227 3.13423740349799 39.9955175322319 14.5508876702171 672.659406857793 -181.80059524706 -108.696649450366 -0.427485810013991 124.938705763754 -72.041092823753 237.218190119411 102.561190178214 372.618320566668
56797.915816 -471.89346333083 19.3176272275752 3.9882978238136 57.70604978837 171.913826324237 -167.467916666965 97.4195009381119 30.416175701669 -39.332006005426 322.371261447552 -298.250598663336 -37.464664256009 185.914208664936 -218.472822059082 246.509685866346 120.65871381306 -223.716437564573 668.731208945197
56797.918282 -511.101826474718 19.5063734852808 3.9882978238136 -135.77696243763 228.123993803394 10.5717510256241 -148.457725320244 15.0965176636199 86.501452596898 215.592274323765 -91.000536349769 64.180677720163 -118.256261674381 -86.9536721950039 69.0342095156769 323.921964088409 -223.393211171008 305.700559837012
56797.920771 -523.098259266971 19.9623853538835 3.9882978238136 164.31549088389 93.377654150538 40.689430586795 167.928413147275 -29.906284671382 -265.426765699477 592.763750129385 -96.5762470964889 155.142232195362 115.218549942122 -21.727899246309 14.316484419267 212.780581183058 -398.532482415146 892.004470162632
56797.923201 -545.668304764212 21.2951742363488 3.9882978238136 120.897952057252 253.349253075466 63.8159372770181 51.088819303798 81.017676483218 -66.666431606443 451.460189945583 -54.868316160737 47.505947962392 102.960181831645 -11.008033522098 29.9417432734631 62.150622018865 73.284552823988 518.913497643949
56797.925667 -531.360480166994 21.8693409178953 3.9882978238136 -109.884266785026 439.985172084682 -36.3975230372 -143.714117022195 78.2928136549159 261.840004193452 227.710952976134 -150.79468765209 83.4668035756021 -148.830115853219 40.938592614299 -1.85066765075601 104.823130983094 383.895892782978 61.655830086097
56797.92804 -573.613657543925 21.47303031609 3.9882978238136 121.87834431253 332.722138509222 -152.808493531757 167.733353056034 11.410010355887 219.810248812642 171.628667894447 -390.873861872551 240.626738962806 151.097527857631 -162.303058764807 100.010284108281 195.946161998641 155.407608748878 13.189786613486
56797.930551 -577.122933363109 20.1142053212022 3.9882978238136 -54.767639282761 383.255132061534 2.08773633108899 -46.63475287567 -14.941865138988 181.349903148338 326.772118912123 57.0875032921821 25.1325851883879 -85.565851061235 11.643050191503 -4.07364932201995 554.790987222475 -351.286797641759 497.737267809505
56797.93304 -676.48494952918 19.8956891695246 3.9882978238136 108.674191093393 130.915479083883 -8.44028222061797 101.070010286854 17.830561113 24.671667098673 154.519017896705 73.875976728617 -32.358429199087 133.297868613471 -7.06443194663893 -43.880308819667 241.519542381197 -286.023327558414 660.088702749321
56797.93539 -520.758946169655 20.0298847833292 3.9882978238136 15.1921803623061 223.412924193041 -9.10484905780095 22.702359454168 -7.45280878903304 192.086863740047 53.700801757672 76.150688970905 -157.277277490623 126.016771438726 -86.7808876831609 31.269086997385 280.303757394879 -174.51155633004 413.784324007517
56797.937902 -584.358255829441 20.8690937298184 3.9882978238136 -10.5934573725519 228.836902194302 -240.791953986685 21.879484733486 84.556141321894 -31.738543912324 363.067595082964 -83.767517345139 -152.312014867342 73.883923318204 -20.5031489086509 55.663473969341 396.415656264366 -382.540694629787 522.485533709548
56798.91233 -362.549354227835 15.827350525854 3.9882978238136 -54.405740663143 91.592425266423 -37.289206105495 23.606862040815 -110.353867861764 -248.568042337301 672.295138022547 -87.663606080404 30.227940640978 20.369755722962 -38.147101089262 -105.485402129629 15.153322530206 189.072885639186 6.49349889505999
56798.918326 -299.958111362719 14.1688163114512 3.9882978238136 -52.974737204396 -76.191908292208 55.654385174599 -14.330432389459 -99.25550460906 -151.168129960949 195.982620202277 63.505362405944 -25.714004597642 17.616597696024 -47.598335509356 -90.543144754748 -26.063160623115 -19.118270965361 128.68201412148
56798.924183 -285.439622157202 15.1266108114949 3.9882978238136 -28.100229963395 103.290560931731 45.260493417076 4.57801828885999 -82.268823048898 -212.95063719935 599.412836564039 -224.83060991933 168.698412709915 20.056002982124 -128.076288871625 6.63204057507397 -74.744216812614 187.864321169651 267.179577331265
56798.930515 -288.616170564152 14.4168888085018 3.9882978238136 -74.858313868209 67.35439364112 -65.753436143817 -25.287843438835 -44.734004521689 -273.82699031132 582.450157713918 -151.850349042413 80.714414750788 -59.845861602498 -7.04574662149901 -43.972588060082 -85.268239839783 187.690065444202 131.423620079141
56798.936904 -266.889634684518 13.7221318181277 3.9882978238136 -52.212297695027 107.702607962816 6.75135294439298 30.348287231297 -145.63827907463 -82.265638579862 413.085163914302 -79.627947717185 105.894584498064 5.52921365639401 -77.546879542144 -99.65322331551 101.696579592004 71.222947902477 136.378733633603
56844.846812 24.2122565576945 20.9819054633893 -4.48708569004751 154.680197647003 721.770565234089 -371.538433250119 305.603707524815 -32.066667032742 32.567303185044 1145.18471601807 -198.583953205864 -187.547897529096 380.453100204701 -129.835700842568 9.22787803638599 20.880885298815 882.690273452063 105.689584454124
56844.848826 90.3430374122247 20.8661181050866 -4.48708569004751 32.960197613152 1024.78654861114 -451.44507715787 174.927142193899 37.98942462683 189.770628127135 1410.94736637949 -113.361746927214 -397.906563529079 280.449508490086 -123.018842922418 169.026130107116 301.562704556052 811.519619618486 98.8166261295729
56844.851014 99.5193478192371 20.1103067505262 4.46204149626601 4.46204149626601 951.725295652672 -203.228741405757 -17.82099527134 164.055576844456 179.606083613719 1145.94677989988 71.9236198872779 -336.609825125028 132.035421378974 -96.638118986782 238.714419260531 351.395968551253 572.611556710616 124.618078621559
56844.853063 9.35240632357278 19.3806713522013 4.46204149626601 82.091476380013 729.525466477505 -22.572074377555 91.115171921665 -1.54231846621701 216.250871069762 837.251585695499 98.664322378109 -193.80639586479 221.488756012666 -120.122985262327 55.742717213584 440.055967088244 454.964614196592 -314.786289634944
