Time RV eRV BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
52939.735199 -6.34503668426495 0.538163636320944 7.360011 5.957779044 0.185696582630467 -0.88973585922069 -0.0916563570072002 0.00946599075856991 -5.8792433647052 0.566539764443371 0.7764050701639 0.734726389672019 -2.50870010499044 -9.64077321916506 -3.0874864794172 1.24067206284606 -0.266303480866831 1.76223333641474 -1.33870670853809 -2.17152586894693 7.5086558616172
52939.736587 -7.73686947696844 0.536326635009368 9.102467 5.956831537 0.188323691465542 -0.599226402589991 1.33654633039075 -1.12701058990569 -1.882320455849 1.69030547989025 0.00129751018786006 -2.38297062213793 2.94591308180362 -6.70148871476322 0.84046307536679 1.19007174217619 -0.0286306699494103 0.49225371048841 -3.55235937218393 1.91442102761784 5.78139517171244
52945.695389 -7.01774348551151 0.5423428593365 8.151788 5.952916895 0.184690887674764 -2.18023796746444 -0.54627252001914 -0.473742242710481 1.69123179902588 -0.935174308973751 0.12717372675712 -2.09591399692303 3.65986886791082 0.0978743798703698 -0.0181123397421699 -0.0445286913622001 -2.74123132548349 3.62164736000543 -3.44374264057477 -0.32639289216656 8.97803434492193
52945.696801 -8.74964359502697 0.515989265490924 7.643638 5.951890117 0.18508831442868 -0.679611248285749 -0.52354153333695 2.66048983400018 -3.616565867665 0.52839269946014 -0.66115957364557 0.0588395570410203 6.68300674418024 -4.38269469994787 1.98905533328437 -1.31842214471983 -0.389722827110861 1.22125216683214 -1.2264935832274 3.9273599484271 5.91429388824041
52996.641202 -5.36743300947738 0.619038225518359 9.358153 5.955934247 0.184301897713347 -3.905326209004 -4.72062821131353 1.08743210775089 5.86906037659757 -5.60736993560494 -0.27511485716053 -0.95182377503514 5.09265649179575 0.70623640601903 0.57686253372554 -4.4907196464432 1.60010011238185 -4.13898292948588 2.32739760755332 -1.25160622868697 7.39348688167527
52996.64266 -4.58302095004704 0.619740961031076 8.100969 5.959292452 0.180357689943806 -1.70265687741279 -5.35204167088437 -0.20103500189479 1.45714488562215 -4.00218385120974 -2.86738878280845 -2.46600377675193 8.20655285590946 1.09742866207495 3.47245159374283 -5.10397798514877 0.64626028752801 -5.50775490361378 1.84943547787986 0.145936298105419 5.09953757354793
52999.542751 -6.59344393648474 0.53129380048242 8.861354 5.951819229 0.180600116278196 -4.12137572239483 -4.90590029809064 0.43115141082063 10.5622234295934 -4.48787112275329 -4.33892813770167 1.4136469189056 2.29563263611125 9.8775682766318 2.36504371945503 -5.17972055674707 0.25968871817476 -3.74397059736442 2.61720665558119 1.09856979649405 -2.63969228682202
52999.544163 -6.74816348218775 0.496294662457545 8.261921 5.951812489 0.182329456877219 -3.27463112339825 -7.38424119436131 2.1626386964259 -1.87226578099245 -6.54856311465893 -0.89998087386091 0.00310986361852095 6.10821848922441 -5.71901664292533 0.62563959009542 -7.573040958798 2.16557205821075 -3.24809625644219 2.65448323948391 -0.0811564252038002 4.40217312266031
53002.542524 -4.01464600575765 0.522042052440764 7.239712 5.952346662 0.182674961828238 -3.72969243337443 -4.56239073111767 1.70664644500904 10.7336893921716 -4.07708528881962 -4.64068004987629 1.66916806804953 5.19585029930389 4.94291581853595 4.68943935296315 -4.84228595215935 -0.40583065952436 -4.54857042257955 2.71295429287678 1.66082524558965 5.46890097976522
53002.543936 -3.98688835969833 0.533570634951827 8.343058 5.956416185 0.184740462908556 -4.32467269039667 -6.28599574631748 2.986915960127 1.50211230297239 -4.29829867141768 -4.18483593585037 4.08623804547393 1.93506266696124 -2.22831580018498 1.24554015600861 -3.11076295940624 -3.57281189000495 -3.04522601980968 5.78573535283131 -1.9112972746647 6.36736660611571
53031.510808 0.488917026384147 0.970329494510147 10.774126 5.96205945 0.179435219140365 0.322338678630154 0.322338678630154 -2.67181022734989 12.0170420054769 -1.69620194217689 0.230154309618119 -5.28939417092876 5.93122669832315 6.19045922508518 4.55637642627501 -3.76139459489335 3.42115121318356 -0.72775716917477 -4.22478496476984 2.42884986588448 -1.78554734065406
53031.512336 -1.73808616707831 0.752385881829252 8.431221 5.955979866 0.180470035633667 -3.21232047810274 -3.06656258748188 -0.63269104718691 8.22095153304562 -4.95123746656083 0.98903894259785 -4.7241562912126 8.40779283403386 -0.35186197578659 4.57901224966191 -5.91406281293036 -0.74025757561513 4.04691316135408 -5.52991237984633 4.25188396873976 1.72499491119325
53034.530877 0.169444618845921 0.502425346972485 6.46359 5.953953638 0.186610876957706 -2.08328758724619 -2.99764960784011 0.741893973545092 -0.73240447880192 -0.67754243491645 -4.04562388656361 0.82301333990714 4.34199594906368 -1.59013221218405 -0.4028197648475 -1.4427871555588 1.55621724948045 -6.27802849321274 2.7758411484933 1.65129229308273 2.79852779227755
53034.532289 -0.665559384589049 0.495636019352823 8.452353 5.955230852 0.192215059203623 -3.07965940799503 -3.89012544829467 0.20231041528127 -1.95294730683684 -3.01297226595969 -0.94878098014888 -1.64020006527588 5.48018179079823 -0.94622804177425 0.92320005976417 -3.99696323277894 0.0400227317286799 -0.67465700484486 -0.0561691866367202 -1.05912483416539 6.36116718311731
53040.515269 -3.3924231418688 0.824725390558232 10.718422 5.952047347 0.15955717746766 -2.40149861824617 -1.61734642924035 1.8885764315964 8.8459923450079 -3.64521124604913 1.28280880184782 -1.11469523298426 5.61948812047871 15.8886610509285 2.33073412138124 -2.92145366789674 1.05150855556617 -2.08719582989665 0.15720521530092 7.94150967255 -8.14516723753528
53040.516751 -2.63774258768877 0.741746531272831 7.467655 5.952218434 0.16815012708419 -2.72785365584276 -2.53832607047921 2.04611239338755 4.42886642367803 0.010836710660694 -5.72143832687908 3.80135456014514 1.66327949440878 4.55700783372341 -0.840400046881282 0.900531787765533 -2.92841859269056 -3.0965795567793 2.33204750882513 5.49838246040415 -2.72765481484225
53191.905186 -1.87273267977494 0.565783194179343 6.016827 5.955821645 0.177952743462713 -0.647359919844455 5.38800906424987 0.204868860198809 7.69738897980042 4.38884724875216 -0.747661669461801 -1.04941987071432 3.95672826696706 4.66227967951343 2.00646685779373 4.13666764588418 0.922954227269933 -1.2662084211821 -1.25434332035519 4.2659917565356 -1.1094903927577
53191.907305 -1.5807051177413 0.563225547003614 7.937184 5.95559553 0.182253937324836 1.30922235025033 0.13527347156934 0.14761523271436 8.5137880990793 -1.51517610741172 0.18120519954785 -1.31752121164352 3.39184422773686 9.48571893927108 1.90841216529335 -2.14892711835222 0.68086531246725 1.31849370886983 -2.60148930485049 3.441997245122 -0.110915835193209
53263.889296 -3.91061315875901 0.357987449822205 2.149154 6.078085541 0.173877222987273 -2.07494690952967 4.45946269753906 3.63603389404773 13.3409581353981 2.2547070915821 2.38890879016043 1.33072047728989 3.12560145274567 1.2121491929753 7.25901638027953 1.48601032153492 0.6922203255358 1.67593128708105 1.55371646699887 0.349741537128683 4.11590060120928
53263.891461 -5.97972629749447 0.373582678584048 3.755141 6.071157773 0.172116245368391 -0.57935486268551 3.84338443364805 3.86081249848471 7.83487131519371 1.37284100243569 3.33456206135102 1.64162827596847 1.79533539192987 -0.738374560852399 2.29857805909936 1.08929918676477 2.3162346458951 1.37220733531554 2.09957245907907 0.08514838121227 0.96271282839047
53272.797528 -0.864237000539567 0.441303007356395 7.663223 5.963990888 0.191710604353446 -0.405092314502759 1.77412997715276 0.797388417412238 -0.30753733367497 1.34203341902603 0.916575866457641 -0.266734458650236 1.55139306763241 -5.99015536932179 2.19020629516507 1.03688007982187 -0.33856377391779 1.00161326749243 0.401593745646915 -0.640817386666774 1.1169303829667
53272.799692 -1.18297717437773 0.422851123828892 9.006082 5.968426799 0.191736545107633 0.19562758397144 -0.48896137294099 1.04194173620821 3.51599164973045 -1.4180160730751 0.51734130608494 0.633529501431409 0.407106875974507 -3.77195356523287 4.68659030335516 -1.55231785722688 -1.85417411171677 1.52793390948847 1.65325025429133 -5.43252621704165 9.7503917709297
53298.669479 -1.63678531202213 0.490607502662109 7.073024 5.965370591 0.182602592274621 -0.099349093816292 -1.53916322261762 0.92147224736756 0.885606042399277 -2.76004899085015 2.00479901301756 -0.97122580910521 2.27944126739944 -4.71845097132849 6.13060954840284 -5.14654681434682 0.50401160826103 2.70204304484085 -1.84847937767415 2.02517317589521 -0.8479228291025
53321.69535 -0.172645225741258 0.343870849297849 9.589665 5.966569172 0.191046277672978 0.310534150521441 0.434801370959528 1.73008784144238 -0.522715059340619 0.403697548048467 0.275087768303534 0.351188594258989 3.04699205306903 -0.343661314173818 -1.90023666854791 1.06060825683008 -0.089683293567201 0.844903124044924 0.936431748588923 0.25748823072896 0.80646452653579
53321.697248 -0.324586319751567 0.350030458807833 9.683401 5.965519754 0.188979388716443 0.876407930327287 0.876407930327287 -0.15160772383279 2.41836691079962 -0.17463811004288 1.14697324523543 -2.25342602286212 3.72537751721131 2.9575772003021 2.15763096628651 -1.30767275926916 1.17650714546263 0.907391931690053 -2.66568798923775 3.50818354379438 -1.49416836459732
53321.699088 -1.0891589897887 0.350395303071734 7.889304 5.963091984 0.189295679630151 0.71329008792723 0.71329008792723 3.06633208962837 -1.4148629476409 0.15514816249822 1.6823575699785 1.84336277809007 0.92125016135933 2.78518261153948 -0.27303157525859 0.43091766699008 -2.10929188069001 4.74775326843364 0.98588377983134 0.50334453359091 -3.33273759616123
53321.700928 -0.586604851360484 0.374575487239715 8.620134 5.965709027 0.187185545940055 1.50175278325668 1.50175278325668 0.18715103000361 -1.4236808083489 1.48683215950072 0.579823824619472 -1.28196016412581 2.88392056122734 1.83898527089087 -0.24309509907205 0.867683347426132 -0.683075652757762 3.10640016675601 -2.72821432593984 1.72501165969074 1.49149513671415
53321.702826 -1.05874950962622 0.404725547373073 10.248644 5.964706048 0.187750511828114 -0.35004719288929 -0.00947717428264006 1.08114181776632 3.00088694619411 -1.56660621132415 1.89562935410054 -1.6268469580187 4.33375884075668 7.11296592545791 -2.41910452659356 -1.01921044733838 2.56945876600915 -0.168004411147586 -0.932276651566764 0.961105006033881 4.25544417649778
53347.640242 -1.02207651590888 0.406170726955606 8.442492 5.960328998 0.194698460784757 0.669073255401271 -0.795501437453042 1.8612230056673 1.36517300026865 -1.98177239184073 1.75981512586889 0.667561868281048 0.863911002051005 3.86113969527966 1.62352207472271 -2.45467944628198 0.22176312825634 1.63555269258379 0.119274796468393 0.210609829988945 2.82707724558331
