Time RV eRV C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
55954.699893 -38.161646637221 0.476538756425076 0.968931733685395 0.968931733685395 1.1810379647311 0.0970311948880038 0.241382309038499 1.3448809367769 1.8571374773745 -3.0075498760672 -3.1686728770703 1.7250533347088 0.873475582581499 -2.0611955835697 2.8067629018211 1.41697213107179 -3.7640269414825 2.847496066561
55954.702324 -38.198037682153 0.476903692477982 1.8513209793635 1.8513209793635 0.406071598961404 1.3180187808861 -0.357307055370498 3.7147328023725 -1.4509153134292 0.221230340821002 2.4091821914674 2.26672832266721 -1.49400462840691 2.0056146086427 2.6218784357315 -2.8530825646811 0.269603989399101 3.8433355578281
55954.704812 -38.2437372765186 0.470757125414365 0.265914351258793 0.265914351258793 2.1253611674307 0.215710163910799 0.318640564274098 -0.181348784912799 2.2851934352422 -0.170760090602798 0.205819317357999 2.9746513718849 0.104815153410193 -2.13553565431339 1.12382437843539 2.12726229198491 -0.268430254746903 0.525172062009197
55954.707254 -38.5023446666837 0.464523839976806 2.3667372173786 2.3667372173786 -1.1141145797872 3.4475901580002 1.6721212656508 0.0335605513201997 -1.0131642001652 -0.268356726143402 5.0085619460946 2.1711467665426 0.780320505768898 -0.781215712571395 2.6806884191872 -2.3172607359874 -0.813540896203996 0.704177195338694
55954.709743 -38.4809784597414 0.523591735487813 1.9074007207526 1.9074007207526 -0.867395294633404 2.4409846892444 0.937922455897898 0.937582761538202 0.910314190428998 -5.1976435300993 5.0339816252982 -2.9535939103392 1.476165809011 2.1799522081903 -0.448127090244903 0.745393401238104 -1.8047153730358 -5.4826335270843
55954.712231 -38.7507959400173 0.467459248970766 2.05264790214169 2.05264790214169 1.4722478707188 2.9516945687032 1.0874009659315 0.7266328951643 0.244123806952402 2.0609787388349 0.0932451390370019 3.3962520663867 -0.703477162151003 1.63860541943571 0.705319106622696 -0.0239432000520949 0.227094054345294 2.0142389002844
55954.71465 -39.4239313457587 0.483308731549069 2.25980845109279 2.25980845109279 1.79464410324221 2.05220715190431 1.07720995337269 1.4923054212203 2.5183923145192 -3.3672947002076 1.9393777132779 0.504489030145699 0.7786769617095 2.4522305862653 -1.3897701224951 3.9875480703745 -4.833835572939 1.9142307311111
55954.717138 -39.3194318267829 0.41708473576992 0.681243724851797 0.681243724851797 0.421126354148406 -1.3332514464976 1.2881419967731 -0.650897712058701 0.516019961814301 0.500985670429102 0.727090496022001 -2.2360000864696 2.7073869139439 -2.1762830242486 0.842901355703802 1.00310260729029 -1.9941219552341 3.10664689008171
55954.719592 -38.937466222351 0.416125436606427 1.5460094633087 1.5460094633087 0.463257773386701 0.848891039436801 0.801822476843498 1.0979799615048 -0.766964809197397 1.6538997646118 -3.9004149306596 4.8302472915726 -0.878200867190998 0.519653927183299 1.0259660266511 -1.2182284028741 0.109596251247403 4.0513385121686
55954.721976 -40.1966953534869 0.426591167401318 2.9380282487487 2.9380282487487 1.977738788204 0.657714904937102 2.4553518844841 0.671178476154502 2.386167399645 -1.7153156539166 -2.9811783199971 3.34990743041629 1.5129268380722 -0.443247567209198 1.5993091708832 1.7977972223635 -2.0987201031216 1.7469073502176
55954.724326 -39.3429043927304 0.471299345585596 1.2572254251074 1.2572254251074 1.5403381166023 4.8656581549481 0.270758299965095 0.0542288265962014 1.2616151733059 0.5882661807251 8.4973113846216 3.5020715578883 -0.101285975618197 -1.2042586172238 0.6245547280501 1.9942232068262 -2.9663888650598 5.4708925587697
55954.726942 -39.6424624372919 0.548395429883944 1.9107737552041 1.9107737552041 1.12742702531229 7.2179340718636 -0.305784644987597 1.5570318974546 1.3741513948138 -2.3323246287284 8.284538393581 6.1867456784749 -1.8692859777032 -0.743951619233101 3.7261501317612 -0.0310721611011999 -2.37578420039051 0.985531856355102
55954.729407 -40.402038784708 0.44957924712527 1.0696796880703 1.0696796880703 2.4156625440176 5.6625101009469 -1.1279685885344 2.0347896060325 1.5086048098552 -0.132214848999801 6.0093624221867 2.413862057021 -1.6178689535295 0.752257169236202 2.3281796695767 1.0772295206268 -0.562292767604603 -0.635692530783096
55954.731861 -38.287261947548 0.458833905441281 -0.511677170700004 -0.511677170700004 0.455791096709603 1.3756306786956 -0.728230716918205 -0.112228618398298 1.0454900443347 -1.2496723838711 -1.316346718855 0.339910007489102 -0.1768001102581 -0.309164782293202 -0.522681242812595 1.7862019168007 -0.919746795732699 -2.132765307913
55954.734268 -38.6300100765422 0.478449822517449 1.047186104603 1.047186104603 -0.440004900567104 0.568201238284402 1.6801195579827 -1.4274914146287 0.846435614800406 -1.40212748694751 -1.1591650444382 -0.133805530740496 2.0144267352897 -1.4768073688974 0.437876454714797 0.427867398686999 -2.9020984689875 4.1536997878183
55954.736872 -37.7869089849339 0.461723785028537 3.1882329251651 3.1882329251651 -1.8110064181983 -1.1601865615655 4.2910608044941 -1.6669689395724 -1.275372240274 0.603825102690102 0.388293184767704 -1.7964155484501 5.03695833870979 -0.797198137013794 -1.7555969039607 -1.1993910202995 2.0359909459073 -1.2711629603789
55954.739303 -39.0809644987405 0.44405229610629 1.7055050838661 1.7055050838661 -0.153112426784503 3.915732549355 0.156101986483002 1.456287474729 -0.910738321113101 0.1368747505309 2.4860556654341 1.9349853106321 -1.1792871841961 3.0834406882944 -0.351004237866604 -1.1193739736205 0.939654345302102 -1.5732513673974
55954.741687 -38.6140667461725 0.430156670641087 0.381102354243801 0.381102354243801 1.1553227107955 0.237672996883795 1.1404095988844 -1.5539713861342 2.7263398456209 -1.9607402279704 -6.5832572101306 1.4732718105595 1.7213949134336 -2.537049039907 0.494477002756298 2.823785406344 -1.9158745820638 -0.987119838218597
55954.744129 -37.8699240640921 0.445547491530668 2.26201209859899 2.26201209859899 0.115622120984803 1.9962873274175 1.304173461188 1.07109195906209 0.0955645710637043 -1.1644422257405 -1.4253277988726 2.7827807884601 0.798191830631694 0.1162271816588 1.01098157213411 0.190483068809193 -2.121060385036 1.5598153768772
55954.746583 -40.2006253840632 0.420340965027613 2.7134151970608 2.7134151970608 0.928678470389499 -1.0582747346831 2.8159529651824 0.216267734496903 0.6234423738711 0.474871057656898 -1.6126966208707 -1.81590558802 2.9208225592144 1.3360827959203 -0.746902711184902 0.829578144574604 0.329773438278501 -0.1216606742842
55954.749118 -41.9677715705165 0.41265178150994 1.0093151440447 1.0093151440447 2.5399010194658 1.2008782012242 -0.0385648573659978 1.5530617423183 2.4416366684683 -1.5290381269365 -2.8159881355624 1.3777592855941 -1.0523322801722 1.9884400081753 1.0013046540009 1.9473921115757 -0.0415995080149045 -3.5854297868151
55954.751571 -39.1972339085762 0.395385069542087 3.29668317833971 3.29668317833971 -1.7501490525697 2.2811662723556 2.5985813888935 0.459832138862303 -2.3310872516423 0.863711552621702 4.1061339261139 -0.266708769835304 2.8083397087473 0.233962188316696 0.508221947174306 -2.284248662499 0.993726201855402 -1.9342010201967
55954.753979 -38.6488609112678 0.433692302994883 2.1522283308817 2.1522283308817 -0.283527671240101 2.4798284238054 1.1153695165696 1.044109238314 -1.1853811167215 0.948980838384401 5.8974362944808 -0.122481535319402 0.726260287818299 1.4044907187549 0.458865914489103 -1.1581946816389 -1.7595391710322 5.26274783549361
55954.756375 -39.4013220446943 0.477353380902244 -0.0568420635414952 -0.0568420635414952 -1.797098875314 3.11146810318809 -0.805338318820795 0.248444468220399 -1.2289008865262 -1.6284455408179 0.604435684484805 0.269171646035097 -0.00180235105079873 -0.642702459104498 0.655411742184498 -0.856172665796599 -3.7583684908299 3.9337521818698
55954.758979 -39.0808181262676 0.45410981917557 1.21936467110969 1.21936467110969 0.208883668803907 1.7729079657899 0.748890984742502 0.2282638303585 0.831386887810197 -1.7217198083928 -3.43897215812429 0.459529427833495 1.6468630263844 -1.0326752294505 0.846013996614801 0.766174277602097 -1.739983520595 0.5944249476754
55954.761421 -40.5720050137799 0.499969204546205 1.5690871284871 1.5690871284871 -0.180921427955099 3.6249148685572 -0.0684474736324958 1.8264497307313 -1.5194506901535 1.0823834042946 12.6716865504246 1.29324327692211 -1.1465400655116 1.3209472861708 1.6385202836525 -2.3216727738512 1.226668284907 0.0239717474519026
55954.763875 -40.9633589089586 0.404214422434503 2.0079561507016 2.0079561507016 -0.697106624994099 0.802377860946997 2.2786433591048 -0.826503043516396 0.221030173015002 -1.2431602270815 0.908492067901101 0.149318162745296 2.3736473608372 -0.608548435290402 -0.220012966650202 0.4091801603603 -1.4910315182866 -0.0467703450808017
55954.766259 -40.7805412139232 0.456153678855177 2.3556843746955 2.3556843746955 0.0862517965218998 1.30073133848401 1.2082170999795 1.6868818167752 -0.233832492483103 -1.1046895265393 0.589823806394499 1.0556938821275 1.8812056587657 -1.0382206657141 2.0187332415506 -0.287243663556296 -1.2861316967908 0.3354093692041
55954.768736 -40.0803340852135 0.43086817252406 0.806988703133804 0.806988703133804 0.659486108486497 0.999542035070306 0.218900077621797 0.7541913073741 1.2395839701082 -2.2531890630357 1.5958511307249 2.7021565965154 -1.4279907541353 1.2114818426158 0.690236766277494 0.421981075854603 -1.3730028589847 0.410095906856398
55954.771189 -40.8437413338116 0.490490594081815 -1.8655481050307 -1.8655481050307 1.3506354183371 1.6577749121589 -2.3984467650501 0.418959278589206 0.607791549899197 1.2593055962528 4.8544833685131 -2.3794178607139 -1.7777976963433 1.30836074255109 -0.886448046652397 1.7912235450134 -0.535065735916604 -0.0662423669131016
55954.773782 -40.1736833862185 0.561196942197711 1.4817325543852 1.4817325543852 1.0430292183152 2.7636434192612 -0.337875324418398 2.5134942595044 -1.4022523441196 2.8547393348044 -3.1875532595434 2.8694384581926 -1.8793064221551 3.0886754546205 0.983084391389497 -1.8758213138028 2.2003108885671 0.4814570899958
55954.776201 -40.8201923221966 0.577941229329328 -0.488371100636824 0.932610817375 -0.518564043622803 -0.4124782901564 1.0602011649527 -0.097394147303298 -1.2053335346525 1.7044093880296 0.797384357144203 2.2941224598057 -0.556047875110501 -0.185938462738299 1.9356331735851 -2.0088360753778 2.0161142450482 -3.8756172673964
56002.541613 64.6629705993191 0.516942691383353 0.783487346017916 0.471727387507805 1.37342814431739 -0.194412637467792 -0.629551496362403 2.1917201019243 -0.902215397601495 2.85118057849169 0.161315194855305 -2.37036380535 -1.3561123752503 5.1463377971226 -1.9567770855284 -0.473901254639998 3.3939741249078 -1.5612541659697
56002.544043 66.3688891094505 0.521238946769019 2.03668745749471 2.03668745749471 -0.211366335292809 2.89052769851831 0.783958591307098 1.29212151833279 -1.99191109679059 2.72343220750679 -2.74575008966669 3.1827295914016 0.6955838263044 0.206133623641392 0.214315527392401 -1.76218612621609 3.41176106945599 -2.0460520411619
56002.54652 66.3785035036794 0.53293757153899 2.70481480652221 2.70481480652221 0.0134248374382935 -4.790956492558 3.048191523482 1.07282564846021 -0.48657161953831 -0.0255449752763894 -2.2636603692511 -2.3683721983532 3.7967861713549 -0.569767873914401 1.02724308123631 -0.717237820880101 0.567745643581205 -0.206901935251807
56002.548997 65.4598791706855 0.535855813313253 0.978188679584605 0.978188679584605 0.767031278607789 1.76500278338331 -0.625969309566614 2.39918518301941 -2.51210368545081 4.992600472275 -6.3645125744749 3.96062270678689 -2.58337852321179 3.8963626809808 -0.76684379369101 -1.4775614402364 2.8929801512014 -0.0656835464625942
56002.551462 65.1396953991311 0.525009425289437 1.3166013065091 1.3166013065091 -0.396424074928191 4.9328010210867 -0.192651425214493 1.01667490083391 -1.33116243889631 1.05219339376141 14.3342421069207 -0.1960581719364 0.764690821631504 -1.19780473328839 1.64720416942909 -1.69251405827499 2.2754737779384 -2.8513600888001
56002.553915 65.0541987689699 0.533652432001161 0.8628338668358 0.8628338668358 0.286660110049795 -4.4965003294861 0.297507168070801 2.76536576992199 -2.70982825472129 3.91574451360589 4.89829712434389 -5.2413399526076 2.00000334753781 -0.200705467716105 2.3828279199578 -2.4254315064654 2.32709781390649 0.206203020262407
56002.556369 64.9983581127594 0.531404123717623 0.443689257938999 0.443689257938999 0.322187883438602 1.55787303136759 -0.665628600938689 1.5459703206451 -2.2493242962192 4.3292261809567 4.34883344723419 0.929255305162911 -0.950818717409504 1.1270893745771 0.0287744670004031 -1.7030672779772 5.107923789138 -5.0875019287664
56002.558776 65.8445037818007 0.53543447992645 2.0707816923715 2.0707816923715 0.270186933131896 1.3514469775585 1.7216350664212 0.169841022526896 0.310991639063204 -0.285342743275606 6.0073543334333 0.938683750102797 1.1600359841938 0.0937370101510027 0.3476807619613 0.511745342498202 -1.7526777526292 2.03904835706049
56002.561253 63.9780834953777 0.530730727512869 0.0708222966619942 0.0708222966619942 2.0176000263852 0.106744380792101 -1.2267789259221 2.42189336466169 -0.789374466431596 3.9094637364306 0.192274700676599 1.8176423034817 -2.76592045148111 1.8622069356567 2.3966427307854 -1.3015068425721 3.4962076388144 -3.2295858823353
56002.563706 64.3928601861544 0.508275639887983 -1.0981439053115 -1.0981439053115 1.8558140775909 0.167931092418996 -3.3935490121685 4.3299865907158 -0.21331393041379 0.00434548793779754 3.4361881892172 5.23485894176731 -6.7994512575215 3.9707286769845 2.1022598854227 -0.460538024697399 -0.186661580895702 -1.451429451422
56002.56616 65.237649507759 0.547493647775467 0.0872830960613982 0.0872830960613982 -0.416763083326003 6.40697258910959 -2.92863207158929 3.3471260116965 -1.65102337254351 -0.841712296735295 0.537337563824899 3.8803312930376 -3.75429259779229 2.29829517868119 1.98082864963141 -2.2568383794983 -0.275651149029102 -0.379715639614702
56002.568613 64.8098255133398 0.536938523204764 0.752637719166295 0.752637719166295 1.00388852758961 0.105785747788495 0.251414677015305 0.919325951678701 0.993000107989999 -1.0090798875883 -5.0194640416812 -1.17536447762919 2.0863723937146 -2.96542282467771 4.14529202811691 -0.155825735295409 0.325008174902905 -3.9196122059433
56002.57109 65.1178771315794 0.512763955353919 0.418101585431998 0.418101585431998 0.0462352440735003 5.9181785198089 -0.782302869842212 0.0903507243820059 -0.941834643718806 2.2387022947522 0.698693185231406 3.8349736267694 -1.38468216674249 -0.846122853824312 2.25620892847941 -1.862088885369 0.0483733168317002 3.6907452828267
56002.573497 64.8418103921451 0.52409315729831 1.86067586672571 1.86067586672571 1.4776081196103 -0.870165818654002 1.19818997896429 1.6013467335036 1.2976856300934 -1.389608708561 -1.485302587176 1.1730270857069 0.685278862314604 0.42667862699949 1.49076706195241 1.5317878608319 -1.01597402693841 -3.51573228022849
56002.575974 63.3682066331229 0.535052276960313 2.1927819089853 2.1927819089853 -0.211211039570699 2.0706316266978 0.409224557855296 2.6078322205134 -3.1587981839033 4.01255758222631 -2.2248393988271 2.8171136011437 0.279787745905999 0.116309003383201 2.3585380975287 -3.2871581336435 2.1554495372099 2.1656124342427
56002.57845 65.7026780935663 0.568629738302442 4.8159201642748 4.8159201642748 -0.540603848949502 2.1901920901348 4.9052394923183 -0.977998915595009 0.105941710339309 -0.414135254608809 6.541802913673 1.3244957303455 3.51771340218259 -0.113604190000601 1.3363751019027 -1.63463793830459 2.4343727790739 -5.2058783842256
56002.580881 65.9783690862264 0.576195755963263 3.5118967962744 3.5118967962744 -0.448728709925703 -0.770948636555197 3.77989244506229 -0.229818012197796 -3.0452748301074 6.3976209590196 -7.3409497533267 0.333132952157001 3.1477224092801 1.8738824390542 -1.73528199477779 -1.98775056527151 4.49902580341681 -1.13715435318021
56002.583334 65.3485569247134 0.555900552251061 0.908407778368002 0.908407778368002 -1.20128306497701 1.7368602769529 0.356219435155694 0.41230126054981 -2.40468423789481 2.3600154878774 -3.72034560065799 0.489298601923593 0.381964710049104 0.914332690637195 -0.1932213436382 -2.29813115288569 1.5632341609473 0.680898702254112
56002.585811 64.9369358614261 0.544865418706506 -0.945908167427206 -0.945908167427206 -0.295371320568989 1.20998882123091 -2.1282127154019 1.8291827124591 -2.7942000481878 3.89255052564449 6.6429221720067 0.165629449152902 -3.0840680108219 0.408665993991299 4.0711715264739 -4.8245669018042 4.39402372480571 -2.51037087113251
56002.588218 64.9425391787301 0.55812106703553 3.286652849342 3.286652849342 -0.355827867703709 0.1616396874009 2.5766877617077 1.2994437229986 -2.2655447826388 3.0410545172886 4.9080009340893 -1.2796647334833 3.20338208474431 -0.162112572820305 1.20620484051359 -3.09745040239079 4.0879598669092 -0.412674743271111
56002.590672 64.6962515474527 0.543045884801141 3.1349699579203 3.1349699579203 3.0937193964601 -2.9519769328937 3.9774935423327 -0.515858268133698 2.89821938777911 1.0512148619262 1.2648999845108 -2.2444627374309 5.32404683621071 -3.2115458107738 2.2927582341911 2.673655307723 1.2615895238537 -3.4928063513581
56002.593125 65.8550933829845 0.619785641728577 -0.216830583473509 -0.216830583473509 1.40905247344091 0.615756874493499 -0.814912557375195 0.930771582065489 0.826820525949998 0.308719922526706 2.973406035108 -0.182739199013398 -1.15702689668571 2.35412722854781 -2.1183483081011 1.71632535585189 0.829998922573409 -0.646043080225212
56002.595671 65.439660135927 0.57334190860893 0.873252715794393 0.873252715794393 0.228418693590598 -0.355625476362803 1.0890533973982 -0.283110704885004 -0.976961057437791 3.21625337648619 -6.8737873109943 0.780130811622904 1.05306736461 -0.470594516072609 0.672748370554899 -1.54848426614799 4.3229816534826 -3.5944488896635
56002.598056 63.0814873774463 0.543599850287137 1.5846876887796 1.5846876887796 -0.438254699532301 5.88387042978029 -0.543636401963695 1.8535933607341 -2.38326723149461 2.4759334839815 1.6917611664237 1.1624579476806 0.378784575579196 -0.4063419244629 2.66936119512 -2.5260676807264 1.1245311639181 -0.6106516271877
56002.600509 63.4726043234789 0.512131202699327 -0.846895375456597 -0.846895375456597 1.81700893297401 -1.2059358709765 -2.3193751776742 3.31162747778779 -0.689977234056897 2.17780534182251 0.45667305033119 -5.1112618591831 -0.6748032293252 3.8297693139283 -1.94971330788849 1.4295799756939 1.33824722548829 -1.4399682109178
56002.602986 64.4632041045468 0.529620158990821 1.25358285232129 1.25358285232129 0.662525096223504 0.9164616527788 0.903132082332 0.324051326352802 -0.154518964102905 1.57576615606621 -3.5383848390432 1.2850228060003 0.101446746308 1.635368147817 -0.693202542088898 -0.196789298243203 3.2439532525086 -4.7008614452472
56002.605335 64.4151076667912 0.604738172663376 -0.349022489195008 -0.349022489195008 -0.473798157515994 -2.94815250305879 0.458127336304301 -0.4433748533922 -1.2609196872999 2.41245496590611 -6.6977027502676 0.4787014802111 -0.387807892708409 -0.0133084116841928 0.689402640452997 -1.9020573381874 1.43418863783399 1.39073456499841
56002.607893 64.0844534673491 0.61052251208624 0.488555015448 0.488555015448 -0.575452199494102 -2.7773862373725 1.2992265313009 -0.532239981039993 -1.15433609380391 2.0422301209001 -6.2374713130794 1.699844386927 1.0661757600413 -1.15138126613 -0.411452108796794 -0.215826104821403 -0.817910825579197 3.86460183560259
56002.6103 64.6368299480678 0.540187987078728 -0.374690450192304 -0.374690450192304 0.863893626733997 -2.52630490939779 -0.661194795272102 1.56413527277851 0.335063030932503 -0.578922058640202 -0.371684132439199 -2.95961459000791 -0.3590843990943 2.4936754491188 -1.2195157455737 0.959828961744606 -0.865182694660007 1.6299947931234
56002.61273 66.3838957371049 0.572916546762539 2.9813302245602 2.9813302245602 -1.1733853000428 -3.1335134797384 5.194283660053 -3.14043209504111 -0.139056519772893 1.2949561019384 1.67265781332971 -0.5075814283895 5.2683379592399 -1.5551769530918 -3.5521709697784 1.7806134679557 -0.0155698942040061 -0.107499147374497
56002.61523 64.7556482795908 0.612227350576074 -0.128276039961804 -0.128276039961804 2.2339342636068 -6.86413268549 0.0566491103973945 2.3285189468983 0.476531397328102 1.4713189591868 -0.997358139971112 -2.36509396812969 -0.855505259344504 3.3031682790738 -1.2221266641198 1.3365947250976 1.11520693828371 0.111505556274196
56002.617707 64.2157539256863 0.583027128526321 1.27804539811959 1.27804539811959 0.442297555768803 -3.05145981198239 0.951146981338795 1.86930656334849 -1.84483977192979 3.4039209151514 0.93922130572679 -3.06286811824779 0.9297585229737 1.9466439550026 0.790571422082493 -3.01422854722939 4.0939015966965 1.50409760939961
56002.620079 63.823534778273 0.585288753203178 2.4462876477964 2.4462876477964 -2.93384458290309 -4.4516255609949 3.5358077387945 -0.369493291648908 -2.9348409697358 0.452591842985299 1.5643586768666 -1.0241414850745 1.895575358077 2.14329518404409 -1.61104712713829 -2.4050841629425 -2.175820166441 4.89443108632129
56002.622521 64.4536036255243 0.600329864744487 -0.975750514323792 -0.975750514323792 1.043913479688 -4.9474323027848 -1.0354344533117 2.03511760027089 -2.2725571423377 5.5702049847481 -0.694492163811091 -0.79684347318981 -0.726655251990692 -1.1683719527589 2.6308771140323 -2.9713427201343 5.9503134174618 -1.6977316504575
56002.625067 64.433303448891 0.664807512977773 2.4615169071209 2.4615169071209 1.70087331798 0.535392225910996 1.0298602778377 2.6320703270264 0.923990359289604 -1.30553536944021 5.2582513695215 0.786241647672405 -0.324990098651206 4.52825999352471 -2.4272217710364 2.66036446668599 -0.526432536707588 -3.44469279537561
56002.627498 63.7536462706938 0.596993737363687 2.912613726079 2.912613726079 1.0460798385094 -2.2593054361777 1.9811434138175 2.767073276232 -2.7333684504616 5.9636750340629 -2.1262233067228 1.8080070551267 0.2468137170899 2.3804307193742 1.5472884928449 -3.4972630583103 6.5036243234649 -2.8510952781546
56002.629917 64.2230021116681 0.610541331707336 2.1037419499827 2.1037419499827 0.819342340472801 4.2455221141122 1.0328843982025 0.490475302031399 -0.399638991978094 2.47475616300889 10.1471214371308 -1.8994018254095 1.74784692506979 0.95261521597611 -0.296459568235505 0.665549618200799 -1.44038476769479 4.1143786324814
56002.632359 65.6296761809008 0.660798499960912 0.741515019665101 0.741515019665101 1.05579631331891 -0.268980820249297 -0.0726136215853046 1.7947210189957 0.108107066039395 0.057140220338411 -5.423610149624 -0.212043236045503 -0.0408030441085003 0.761759718531806 2.29666290192819 -0.7960718560808 0.848035401173505 -2.41426747294589
56002.637393 64.4869334981901 0.551121528303792 1.9246521762476 1.9246521762476 0.438874154196597 0.705843687559799 1.029778631008 1.47878946433021 -3.0071438181087 6.5962136076826 -1.5243435802544 -2.86533446547161 1.0639302465693 3.98862853388781 -1.61797112926911 -2.62367032942269 6.90733333459839 -3.53973911161199
56002.639765 62.8905306712096 0.561428250199926 -0.111281302730987 0.914616952377798 -0.0855614844143986 -2.69793669533651 0.577719658235004 1.6241065830048 -1.14708568586089 0.685018713133296 0.505852579755697 -4.2237327994882 2.3278662258213 -1.3570213394744 3.3797356251528 -2.4660427212364 1.6289964061396 -1.1527546159082
