54295.48408 297.114034706346 8.04058784353522 266.131196630532 -335.640933563059 610.783021278021 -115.682689009424 169.884577247462 -331.171362655228 78.456643707675 397.965650540368 414.341799389038 -139.913054199037 -6.45127548182899 85.513489161561 -338.824839465405 50.376114154953 144.753011862797
54296.492139 -411.051761206759 7.5614872820188 -107.044630675886 -62.217121391255 -172.744208776587 6.06896473678398 -59.357668947922 -36.552227725441 -136.578676053249 -198.853818214377 40.975061677965 -28.854653051028 5.58978862000504 -106.890163897218 -3.78044616272797 -93.871245254694 -10.844686417556
54298.464178 -109.345122555961 10.9181599136959 -165.430489084798 -268.972393488967 -290.858587680559 38.4273789926895 -43.020241732247 -205.676794084374 -69.722461799939 -49.603603344225 -185.346800266606 99.7398187876301 -177.332222953934 96.7326816904269 -257.577489195736 -25.870507115617 2.73798388199498
54298.486261 -112.725503047026 14.5307920638518 -81.981793669825 -254.019575279446 -623.211797263483 125.088860927663 -2.46707127988293 -235.278544278676 4.824498556755 -577.37709615778 -248.228099817384 187.315751304747 -38.9028979479012 16.1857384154852 -270.902935443527 17.328236742108 97.282160429518
54298.50302 -200.657526015648 15.6389996168465 48.8334107863583 -261.125291129654 25.300717091112 211.797150421993 -183.275835181043 -196.332981842612 35.940275338451 584.614176802324 -431.58406970342 235.368086232581 2.20348221320703 -127.952829897522 -217.848310031705 96.563191301008 -33.058901945892
54298.519884 -174.925057011075 15.1556901912034 33.246304591726 -149.413890040398 93.862490946854 106.030529618999 -122.692244786063 -2.414891392757 -56.409311259663 575.702113604701 -396.131570767849 230.449275849957 -123.888197318272 -20.117687438267 -26.90151276271 -29.242686789506 12.200924230542
54298.538113 42.2089485336585 15.0382536802908 -219.500856384128 -147.320209556265 -550.840704382678 -121.068720469074 43.1995938647097 -109.974665916787 -30.1171277535023 -1300.98568587207 56.6947689006154 -39.8188878529463 -7.0051841675976 34.0921810980679 -123.079068408296 -20.5805509680194 32.0588493304217
54298.555046 176.993922069646 15.8773022372501 -47.54102735156 -215.960064974279 138.119731248784 -97.200978816766 -9.410052747647 -131.68399550168 -85.4308686926993 -417.483105124868 20.601955863244 96.964149222128 -143.016576594351 100.544151793463 -166.208300150231 -128.258595453247 94.0118041186003
54298.571435 184.652364094565 16.9912610898881 -26.056706101014 -194.104660534333 521.421029291467 -192.740616206039 4.92107982627999 -189.339583394708 84.022423789838 502.351696418868 45.210860104483 -170.588648655886 33.195058590264 -1.58568163622698 -209.843885232426 44.4919752839597 101.257889806213
54298.587974 51.5769269128666 16.7984077988898 242.145737968192 -258.413298793323 695.533365334451 -59.3565278450238 182.243181433807 -256.797884490244 18.6155024601583 1276.78342600533 -150.587749162145 2.1455368348296 47.038613044308 112.881569579735 -287.989149867415 6.2391909455517 106.085854650598
54303.446285 -417.820906356945 20.2767176368597 -270.854216275441 -120.626676734118 -543.622794876198 -103.239346265942 156.130832611903 -271.757838531231 467.601754883027 -631.450573967587 -323.66789609625 274.331890730638 -265.609140634253 248.232152050182 -355.870544620508 585.476619645816 -150.523221375832
54304.51991 275.62607074301 21.0783666026914 87.555104399303 341.792703085983 439.846815407688 -123.467114258432 44.078797379247 416.842043447218 -253.706798879021 237.947416170541 361.104817730051 -44.161461461627 -211.010156830067 -22.590565364714 540.448179381649 -174.597991235784 -213.278244155877
54308.551722 -217.249183208811 10.0334484767113 -97.66765270293 756.960797438292 -212.117014493131 98.717326023196 -143.502898434567 883.655975709773 -594.542709777514 -337.712357388105 -46.530879622459 86.186800450821 15.915684645725 -112.535743474848 1019.18263924938 -749.012061468685 -32.176700838159
54309.533557 676.720189102256 9.70482737915639 -16.825881690675 340.308905310995 314.494591355911 -215.894434502644 174.361981157701 309.967986337246 -162.239981691692 11.662197881315 281.753933347178 -87.425128467896 -199.265105491551 220.973892289667 373.772925320734 -300.242850886955 38.61451265519
54313.450133 21.4144737424501 10.7165151074215 -106.722012511355 514.749868770134 -192.514539501862 -8.405989497338 -38.478721121469 491.138032142769 -166.532928672378 -223.547407785079 -16.0011640375083 -33.550134683676 -21.88808472447 14.94847558791 566.227349333996 -304.219330081587 -30.4950961571587
54314.441846 699.72781932796 14.4492171791388 5.78584182544705 291.563726304073 950.353100663581 -470.703479401043 182.510870259328 204.893079765072 87.233193519888 1006.86676558313 363.606131554955 -420.97185576824 -141.994453269775 210.490258553083 241.750443396485 -72.413598673906 59.0017172564791
54594.61299 -381.39854679069 12.6393601676549 -120.917317307805 23.431484788267 -499.273293068647 -27.283453576983 99.766903769027 -106.583566660855 110.109032394027 -450.582163777309 -140.294309046556 4.27750050010599 -13.059771368912 74.182739569449 -128.025667655084 197.775303256967 -109.900244380182
