Time RV eRV BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
54317.620267 -169.878141333759 13.0568105160641 81.580494 14.02677458 0.512130807713197 -1.69326775304699 -73.59956367937 131.535823934793 -46.700982865519 -10.825864202054 -72.21877985765 105.902223293335 127.107117319412 -130.786700034003 -10.071634657799 53.608090117135 -104.977537724514 -10.302701544473 81.678794363339 71.924743331296 185.807905416002
54317.62772 -135.959077532441 12.2413449612886 -8.84108 14.01846402 0.538329513235551 -1.69326775304699 -112.963981320486 10.951590253038 -338.832657139515 51.749003926497 -18.293121767826 45.513497387813 -60.227249425073 -115.748889898576 -209.015446855217 42.094534569934 60.3154310777 -85.680129149111 47.129082224606 -32.612503330231 75.735747757234
54317.635012 -187.685458975272 11.7985673327933 -99.46351 13.83502982 0.45309222342561 -1.69326775304699 -33.317982127776 4.49041681442299 -83.653844732992 22.384134135808 -32.098325828127 7.35051748871899 23.994025858022 -156.128746182873 69.974767232066 -24.905344692171 -13.651668572385 23.255064681006 8.64752135652 -18.995473863929 -10.646052876724
54317.642176 -142.453045143682 12.0556821069649 46.153185 13.91254395 0.463157905919149 -1.69326775304699 -80.048663923676 92.6418194169619 -98.9111483865742 7.73118462410102 -74.739471999599 113.023610505684 24.912806974245 -275.427273199876 79.585785228999 -17.706084451385 14.311741214175 -76.709811303211 144.91252271109 2.11310882940741 -46.7320804332982
54317.663865 -87.4030254933571 19.2630333508625 -115.50249 13.94485902 0.582709083920079 -1.69326775304699 -15.4352085223675 55.6612453621775 -140.938289737988 91.6308655940905 -41.2645471039795 23.706077436452 107.360432240172 -275.727327974782 240.796478688245 -9.9083839175401 -39.9020808920397 -29.021424476996 4.15017458442199 169.947240430572 -108.00940543811
54317.693575 -213.787848479968 19.9877384089105 -364.93203 13.58455945 0.487896659202306 -1.69326775304699 -114.621060744206 133.603975924708 -228.958780804776 -3.57451447652301 37.042852904162 24.212282423098 199.686789927199 -313.257764657885 163.101479575101 -99.364965426398 17.057102741363 26.104950052427 21.358989795987 49.271319494156 238.704291949179
54317.70067 -53.8768898366731 24.6778942573457 -312.80651 13.80033023 0.62607434805078 -1.69326775304699 -278.465450809851 29.344017644784 -336.272034694069 -53.128829765712 5.48922966900099 10.856949109474 34.344807442197 -229.337728412738 -53.9750662078517 -127.535097202928 49.900445942656 -23.699736303553 -6.19674737644601 118.275350424034 -156.657623289836
54317.708262 -99.9317135449255 21.4627518571896 -398.94408 14.28297972 0.503318497693987 -1.69326775304699 -197.366934844433 99.07400104352 -116.927086428752 -195.241420476775 121.053516129823 8.13434340017301 87.7357869867332 212.590510209848 -313.326649778563 -72.058216096787 -63.198689015223 86.064470356955 9.99393176845498 135.973038178631 -126.313720476616
54317.715067 15.0820444117939 22.5233465642673 -186.46968 14.53563357 0.461603243425133 -1.69326775304699 -44.8291892388312 14.3515625982508 -159.562582387247 73.6593141770098 -30.7233292520027 -11.2694138097162 81.1153004997286 -162.402901448963 -89.3050257825833 163.812856393956 -71.0044454149696 -17.2099802584576 -29.3237228946354 164.526265656873 -120.859182167815
54317.722509 115.077216002854 27.5212628047714 348.701967 14.22778646 0.604789355283135 -1.69326775304699 -289.517357407293 48.9139845298153 -148.339973509616 -198.502260040879 28.2699106879211 -64.5778288094449 220.580593715806 5.84854658485801 -198.569519707554 -105.517229026429 -128.598199457615 161.727122057137 -64.7075335131729 6.1313595518636 195.336656535215
54317.730021 31.0440180237218 31.5702884584428 153.844117 13.82588749 0.56293269545456 -1.69326775304699 97.4041867585059 194.394384825315 349.468549306506 -256.595081884743 135.164652001933 153.495060151948 -27.392666493566 591.673850902242 -173.833822716461 -387.450434212724 195.711481375189 183.955701382381 18.142434110763 60.610934797234 -101.759662663733
54317.737254 -70.9857694609896 37.1443965751772 -254.07908 13.51702174 0.390671393680395 -1.69326775304699 440.233711209468 -168.613586654473 330.42580615622 191.320715973226 -42.932794523287 -178.566873840126 59.007099939759 241.098755926816 312.155616887555 23.509857080743 -21.147019097099 -66.303367220559 -81.2421429814697 -164.118702916169 252.223793706149
54317.744916 165.625527888236 38.9965573974279 -374.11512 13.67970376 0.708011438630612 -1.69326775304699 83.810823485503 -0.437657623682981 -129.811463375499 325.172692783553 -224.699008911703 -148.768486489518 518.891824045446 39.374859462618 -343.495126939593 428.48700373567 57.297297153452 -275.632072610881 -214.245616991218 436.855800832854 347.864588825804
54317.751583 63.8824633285224 36.2576925815165 -715.79622 14.60513065 0.738862476662356 -1.69326775304699 180.502838215697 137.544084902116 279.551143632521 -31.176414204952 -23.676654752867 4.83341097373901 307.307576125273 449.612039094183 -115.748596612427 -79.9872988808853 123.002902137522 -132.331644580119 5.6817899156628 298.686877597568 -60.729140727162
54317.766478 144.695581013998 41.4782267029375 247.060375 14.4838187 0.49115560948475 -1.69326775304699 -77.956054633082 171.940303896782 -215.353707014326 383.807661509178 -470.178047791883 293.171253532097 153.06403216412 51.864399361115 -477.816117679829 627.319806571363 -411.945557109927 -54.3681972458963 260.246151781583 217.309968515685 -300.080282811558
54345.522558 -113.814124242434 12.8594357422117 47.761666 14.07180421 0.531765894086587 0.486743789092313 -137.455905720224 9.12819915659603 -147.583454003718 -22.4564526503483 -72.748012966215 47.313223569331 -16.473722777244 -34.0660628000211 -78.2000072319614 -38.4950307063791 -132.441048967004 143.225507983808 -52.803169217664 7.89792529772399 39.777876760303
54345.537175 -137.266093685816 11.6631256544419 47.695578 14.17559867 0.561548643788143 0.486743789092313 -151.902476987264 44.649339995171 -137.239569801057 -102.715014700691 28.087044461258 32.616674453788 -0.106117394889992 -114.38407017329 -94.4241568630725 -62.470150928729 12.911582795985 -2.357886003163 -9.77992790489398 81.776979098382 7.25496563116199
54345.544432 -116.91114198909 11.7727819545711 13.663421 14.11739386 0.533347620251994 0.486743789092313 -42.5239898086263 28.44901693845 -107.384124495075 -40.454478357659 85.672915407065 -16.944483749432 20.409975721139 -69.6001655355775 -109.952764006551 2.22994834010802 -42.312220955104 199.526215341147 -138.305984209463 116.459977357256 -64.3580144078845
54345.551676 -145.140269816159 12.094956914728 86.45555 14.18599908 0.598767808571311 0.486743789092313 -13.327368194956 11.672762899651 16.364828938668 10.880124983531 -56.079394486611 21.989494691999 30.81463210019 -32.079172676494 16.501544940101 26.849536981415 -37.575495499875 -34.047862981922 12.754110331072 40.75300377008 27.030272349307
54345.566432 -212.383871056132 12.0081409779048 157.96351 13.87032247 0.533625459839096 0.486743789092313 -74.792231211049 20.593854351705 -125.787275668847 -0.360930961166986 -24.467465509468 30.795593762078 0.591547046778999 -381.605159932855 68.01269749487 36.151448618322 -30.719921781213 2.93349429867101 27.208955752599 -6.979556907508 23.017205898737
54345.581188 -205.404411484015 14.8612701374055 -368.92643 14.14411087 0.636059803231046 0.486743789092313 -173.167296109713 98.176682005996 -248.17155817107 -30.849647596695 -20.078518261166 142.502905035314 -77.303244592018 -81.9416547391644 -224.234830139759 5.61378362563102 27.149321414314 -46.505596174744 144.848458674758 -17.922695730531 -63.272349500316
54345.588433 -182.939253314348 11.9794922185754 -260.72477 14.23692002 0.603450219535685 0.486743789092313 49.058727301028 -88.765515527754 79.496678940089 44.282876883145 -57.722966486115 -41.568054898551 -51.047408618931 24.78270920391 47.022913845416 70.8473493487738 -98.8405976852098 23.554267086685 -56.404587156649 -2.41591932768401 -65.343190215503
54345.595597 -61.6520027158693 11.1436261881149 -118.78076 14.40093836 0.618320418696734 -0.751472194433306 -28.9599620131628 -35.6451331714502 -163.534300936973 40.8637079810849 10.388006468673 -51.6855418423089 26.3685327398675 -216.822098637427 -63.215203079908 98.2760244014204 -79.4058438118444 99.7202840874783 -126.132121887073 86.7960021395064 -2.8235940692544
