Time RV eRV BIS.proxy1 FWHM.proxy2 Sindex.proxy3 c3AP2.1.proxy4 c3AP3.2.proxy5 X3AP2.1.proxy6 X3AP3.2.proxy7 X6AP2.1.proxy8 X6AP3.2.proxy9 X6AP4.3.proxy10 X6AP5.4.proxy11 X6AP6.5.proxy12 X9AP2.1.proxy13 X9AP3.2.proxy14 X9AP4.3.proxy15 X9AP5.4.proxy16 X9AP6.5.proxy17 X9AP7.6.proxy18 X9AP8.7.proxy19 X9AP9.8.proxy20
54775.819119 -4.49383757467924 2.2413667778593 -2.19808 7.10634524 0.360134138970068 0.71719645126661 -0.800009336634685 0.681325191331871 4.14464235866206 -4.73467358289497 3.51099193020559 -3.75696507751551 1.36606636947958 9.23413205168918 -20.578226907494 -5.09703183012953 9.43929254538406 -11.7344028075249 6.05822509445341 0.32896628206753 7.37356969861291 -3.90246431188832
54776.75845 -5.22395563035185 2.8618840630736 -7.8479 7.118732927 0.341485626699224 0.152917894483701 -0.826519264969819 -2.84587847749584 1.30876410221854 26.0890341013608 -5.53145375301133 -3.83010077636829 6.87612497820515 -7.28595393373007 32.4799381423238 5.27710712915055 -11.9053801573656 17.1045888114766 -17.0717495008586 5.83739782799929 15.8388422079472 -46.1249758040543
54777.761675 1.80271126893704 2.06548712730738 0.999643 7.09913847 0.353829604210977 0.483688965153261 -1.61344554520861 1.40935976828742 -2.06290633659358 -11.7979764238877 5.99381484896565 -4.54309789685666 -0.568201294832078 1.51617974419771 -1.5486377421115 -30.0474553546866 16.6254272560437 -3.57025173546535 -3.82239521569589 -2.51756617959515 9.89792922622758 -10.6642987179165
54778.754586 13.0582603913135 1.7212082515309 -8.61586 7.100187786 0.347971493526814 0.260946808367158 -0.0647453989208824 -3.9471988085387 11.6825797274597 -10.0735404491998 0.9968899044339 -5.77441526120964 16.5783167314345 -3.8927437914971 -1.4228791851823 -1.9034092722016 -0.211951636473701 -3.34432982759565 -2.31972256274895 9.4686123159058 1.3890827097145 23.952131042714
54779.750679 7.1563324935565 2.25877840328172 -8.38546 7.112177214 0.328376249811493 0.792938252457894 -0.585944196797768 -13.0683751446948 4.48121988919057 7.77550723271532 -15.7350218566477 2.39532456739363 -2.6081957535548 11.9061632143211 -37.3301708945689 -5.5461261302049 -10.0562252508048 4.74552135889738 -6.04731071466554 -1.8641280674316 16.2251981525682 -7.20109232663297
54780.754792 2.96071353785374 2.66907690953555 -6.81439 7.099479941 0.349268772138404 -0.731766917552281 -0.815809627949184 -6.63452771427407 -7.56219479200398 18.8631408480379 -7.7516778819306 -4.48287495592372 -1.19482421469197 -8.3965165164405 11.2816756948492 0.7238744053715 -4.16108423810522 -2.3956784105951 -5.37153625140933 -5.32955879163806 3.80859121985229 -0.72940473715677
54789.829872 -2.38605057024438 1.64464266999054 -8.79235 7.110224606 0.338077884635726 -1.52515879839758 2.24533344592451 1.56012234518975 -5.71324203058311 15.6627938045488 1.62918697657388 -6.78644236390664 -3.44689261627766 2.38788561252035 5.91543955626613 2.03094011509748 1.72363580070593 2.00519696073868 -8.48097471994075 -2.99923089013781 5.77527760238644 -7.3022810632475
54790.802989 -6.92856533589212 2.22319812043173 -17.07854 7.111444247 0.331922143017084 0.6708316875606 0.42455720231752 -2.20231878494127 -5.11861524497201 6.16986057856546 0.60333029880632 -7.86693396262563 0.589725428424101 -3.6277955630419 -1.38742644208505 7.15238723022045 -3.74198713093218 7.07760107676683 -17.7899533212757 8.30300925094988 -0.308191057932051 -20.1766520149072
54791.810991 -15.6414731435407 1.94221134180887 -11.82529 7.126430029 0.359940664896719 -2.48464790558348 2.63011550395476 0.950085649922299 0.2978750217315 9.3243521621787 -1.272073198356 0.7725457053883 0.579768994726701 -1.3617096273134 -6.24225608406505 -0.936735434316098 0.7783579201378 2.0245012591994 -1.2102941990812 5.71419434035952 -9.32967326085862 2.2538040409679
54792.809988 -7.45918760881594 1.88676062760136 -15.37011 7.137913319 0.351129072335452 0.0755021444431199 0.81713357678663 7.34680871466343 -2.88360533399141 10.4679760663977 4.73038749127309 1.1199190304842 -8.98445025092299 11.1431470563192 -21.1397862164706 4.1500107116425 5.93274012377124 -0.391206318029901 4.32232050634901 -8.02107442948755 -0.0970577954680003 14.1396582433717
54793.827734 0.245476092068956 1.81870425950271 -4.38138 7.134452075 0.353750789910312 -2.37705422770275 2.39787165135151 -5.35464952232728 4.65403958844727 -6.61403096916946 -1.29094689172457 -5.50409215018573 2.9989154775317 8.9104513252832 -61.6533300391349 10.5688170173201 -2.10461990898474 -2.0353866089126 -7.22085178023127 7.67172777462545 -3.70792287656791 29.1978897408743
54794.800626 -4.64858141122187 1.77006721514229 -6.19733 7.137909016 0.342651373378491 2.70764932188167 -2.06278815330995 -4.58055314540134 0.35218858385734 15.0501318061781 -8.31974783572999 1.19525395521132 -2.96920151579723 5.44688789280755 2.92121530835492 3.15451024605937 -6.92150510538464 -3.45145286569029 9.79054397025513 -8.02958646727575 6.14446458491496 -5.25338884453209
54795.809029 1.26190365524682 2.29692068265988 -9.35778 7.143525859 0.354866386491257 0.754874946224619 -0.536345908360635 -2.90869560843434 2.98437052527723 1.41547797601518 -3.56009487198022 0.775714168339972 2.78603716060457 -0.39681280642113 -4.20856212332562 -10.2828302864629 0.686795828158389 -2.89041968960337 7.61087086317161 4.45399782877745 -2.46418537367242 -23.2995197333789
54796.836494 8.7354480890976 1.74233921967759 -11.88799 7.128053201 0.370322554591406 -1.36386189113811 2.68513820419773 4.56111003880079 4.18170387377294 -0.89383805280853 4.53128803879054 0.434545019969999 -1.27678112802177 10.8215815237845 -4.30489460083376 2.34604543477383 5.17339446348424 -2.40399469940791 0.8362621965895 5.50685896418811 -2.2861423328768 2.2276536484962
54797.803411 7.01194562624074 1.70666767033965 -3.1747 7.126937913 0.345869643026833 -1.72200667317019 -1.16612894888738 2.86878615791132 -3.84734766420179 1.30011680805632 2.28686070420872 0.622490752240649 -6.76056325627047 5.2421261321002 -14.2691991145341 -0.72054002545645 4.120060853073 0.10245894613854 -0.25251022146066 -3.1278707267864 -4.93465602886768 14.158024094733
54798.806092 -8.9162041115541 2.55489404771933 8.35885 7.124527849 0.330225043816928 -4.91734241639334 -3.24175709828545 -16.0633394051047 18.4589936915759 -8.83580849360076 -14.7828615055493 0.617011461235702 10.1265439474077 16.3895614125251 68.7934144202798 -44.130889735369 -1.0311435810561 -11.8350612656797 16.6074719837139 5.89860919689294 13.3524564034545 -14.6746747961555
54799.776987 -9.07994280057596 1.94987634681077 -3.07515 7.112729185 0.345058498662419 -0.793358698806535 1.15958858774023 -4.14749442519281 1.37383833980037 -3.996476522985 -6.71641954100071 6.71472658555635 -7.18336856913715 10.3874859964205 -37.5938433679673 -6.15242758734949 -3.2672764469303 5.21367017652175 1.04236602656265 -13.0353135055908 19.7547271065423 -2.9320640125034
54799.864538 -7.53600426059051 2.53564861840929 -11.02372 7.083725528 0.340207563452144 -0.529052766669353 0.462674909808053 -3.98766032833113 2.63079739644366 -13.4050805677574 0.16874980585732 -3.46796543412627 -4.4862805366665 17.676712495581 -25.2033558254989 3.42285404256304 2.16522711024639 -13.4907806269528 8.01913830494276 -2.11462004777516 4.70565893389789 6.57512790517328
54800.759086 -2.40188740592725 2.20562254503813 11.469657 7.095613357 0.331609645715364 -0.755131599176262 -0.255931470045961 -3.22459301137598 10.8575758537403 0.05549141702281 -0.51644320473385 -5.51288110628762 10.5683806233911 6.3773250017461 12.5161924356866 -8.78440410482234 3.57298035747076 -3.04959311434911 -6.83805035446424 17.8828882407156 -3.4177178223848 4.68963649357942
54800.846162 -1.46607918616447 1.65875180651781 2.402904 7.11180223 0.372970648541719 0.61997128898198 0.22017152058484 7.39930101322061 2.37568629587666 2.08202380178811 5.2278782614022 3.53751177609104 -8.46863897473959 17.8899334731171 6.32812065950694 -5.58040223304711 9.60624684036 -4.4098301724831 7.5436822069528 -11.630045552359 9.64937060114838 26.5281621707531
54801.753036 0.718567119348653 1.5521166268283 3.097729 7.095200398 0.342185071234505 0.540267463295436 -0.66501876133515 2.43067374787221 2.05925757950046 -1.7505596970781 2.80891892399761 0.01753726794093 5.15777006808747 -6.06572049197706 -16.6867930343334 1.71581520227173 0.63167876734251 3.65154761173661 0.02885909087551 4.94469681319314 -4.71554081711926 -7.87371442306727
54801.839649 -0.274249370113972 1.58650767052272 -2.40691 7.099107903 0.334284843383647 0.540267463295436 -0.66501876133515 -0.553545314948068 4.51194287350044 0.560523574935415 -4.29321565590715 7.19796173024599 1.93648457363941 -2.01227287860489 10.2185575704396 -12.4837750663038 -0.805154357835701 6.31692964242089 1.36522802889161 4.63516696139369 -4.20343312848436 -3.96458192825198
54802.748385 -0.879049764108571 2.12147102883272 -9.66365 7.092289161 0.337132769004133 -0.162525237714084 -1.08394053464146 -5.34998380461164 6.44062159749499 1.45127428289807 -5.53329107404093 -0.18984861388121 -0.84980320118578 15.0841710644303 15.2605456194901 -8.37141973961564 -1.36582272701165 -0.0346040633793701 -5.10350788021987 4.31715466569586 7.32272466850488 6.44452477617226
54802.843308 -1.59218089717334 1.65190874622601 -6.44911 7.090819124 0.335685388874886 1.18093937271527 1.11757415311091 3.37775550580542 -1.70625730170014 -5.09027162258268 5.98559509420828 -3.23343154216537 -2.14350068398328 4.15775683398021 19.5701513810365 -21.1404379388093 14.3302746306198 -5.90911855171255 -0.41942430745034 -0.34012870967941 -1.91883978301705 13.3631004164084
54803.75261 4.46041822772373 1.90963489345185 -8.15946 7.092553197 0.330346644323782 0.303465227889756 0.117539911859038 -8.23000863392906 10.4950937234044 -3.37847899677648 -6.99154957129028 -1.12057191637047 11.7885245639461 -1.452020660817 1.4413033282121 -15.2810696882749 -0.80952162390927 -8.42035185866828 12.1321510197546 2.82597237681657 0.70988468110305 11.6770963761394
54803.834177 10.8990980268088 2.0993999045942 -20.38101 7.090097511 0.328839127079996 -1.28850964309427 -0.111992136375895 1.1558615974078 -0.4234058376222 -10.1834350607768 9.25523704259802 -12.1921604183639 -4.45664935660507 20.1316684157601 2.8568505778865 -18.0827055864907 11.0541488905893 -0.6388608476628 -8.52341758874827 -9.38171607107866 22.8453674262684 4.0320260169411
54804.755468 6.73150576316938 2.58263906324728 -9.92044 7.090113044 0.337483517400061 1.11653313866555 1.12958203042145 4.55408366370952 -2.83738999247456 -11.1089920177547 3.40106974062998 6.34990510767425 -13.0989501082049 14.6473878098007 -20.2994398481251 -1.04654612421407 6.06009360988 -3.47313530363135 6.81032156500756 -1.89454582803836 -16.639485806354 32.3668324797817
54804.833909 -0.225743229983712 1.95810864954309 -15.23526 7.096248298 0.322905280846027 0.55241143574142 1.48452023149187 6.21581825266826 6.96845210154756 -10.4209657125426 5.84842089356325 4.68796611696718 3.84835233289255 1.55192033451201 44.8976272697338 -28.8398126503213 11.3078327940235 8.21172928327169 -5.85629736242473 6.92865998346465 0.32099281651747 5.2738328012933
54805.77747 -8.10906833968386 2.21632744966783 -21.52608 7.10043604 0.321612433991406 0.161279637170968 0.684905207541789 12.4395956783757 5.33884193193983 5.5725138388079 12.2315359541267 -1.81592937657933 0.73230261007108 11.4434472723881 -5.48516077706114 -9.2070894204409 13.8963174767601 10.399558495002 -13.374525224397 14.6399125917193 -15.9388999151904 32.777965159782
54805.850494 -16.0284963210534 2.45501871397549 -20.95561 7.099339653 0.33304442364519 2.22382053610087 1.88960120306613 -14.5662494649549 -4.8776638849225 -11.279386796732 -9.57295677587182 -5.957136913913 -4.8893963998792 6.1991949167277 -48.3632516364631 1.89472954337072 -13.3562996850532 5.8748656698887 -9.8639340100401 -3.8133719083597 8.2983787904713 -8.9594324437611
54806.764734 -22.3042937192946 1.89991656599216 -14.13157 7.104134749 0.321359337869386 0.713934293360662 0.644494900087373 3.7397109607948 -1.2686365785316 -0.0378592142355991 2.84196375277 1.8065497802203 -1.2013291572677 -1.9527518057904 6.0386775339114 2.2658159069621 -0.493895002273799 1.9457585118206 5.4042751077552 0.993053621755598 -17.265474529245 23.8777923695024
54806.844413 -21.622172876291 2.27784551864198 -14.30594 7.105154733 0.341140997327614 0.613047640204671 1.07077148722504 -1.9320040503545 8.3279563340672 18.8071202726905 -6.424473344638 2.1916288822964 3.3063028165068 7.9933199751727 -20.4602914030728 13.8884738716469 -9.2923533039598 6.3687473729107 -2.6840574000689 11.9364112957053 -14.4570128434853 27.216122790184
54807.728119 -9.46003250136984 1.86317368099332 -14.29538 7.111291433 0.341954637170889 0.481835752387037 -0.576647935516538 3.11378666907729 -0.64393515113885 -14.5728186359776 6.63070527249412 -1.12852095510488 -3.17393908111744 6.32455278611169 -47.2685300688779 -12.4125189135317 7.2169192718856 5.05285675084813 2.12881242616892 -10.1514005657735 9.14444090867506 3.33923513763321
54807.826352 -12.3871074136022 1.79720159123978 -16.45934 7.11145023 0.335598476434799 -0.30259494049527 -1.94287761187416 7.60971115038656 -4.80663475089556 2.5283124534956 6.62581548718358 0.963020392838351 -6.83157580473753 3.1420396206289 0.0678644318416008 -8.7220913270353 12.0536263032831 -1.25849790240984 -0.78952890619469 -8.0029139089427 5.6450257418708 4.54901700832366
54825.736813 -3.67029691991347 1.37367397572704 -19.30168 7.094428802 0.339366425274497 -0.30259494049527 0.75033628799072 -1.2608078225413 6.9617305718546 2.42614710515698 -1.96165288159788 0.33952344614056 8.66649904182755 -3.6500165159264 1.81421412809067 -3.53780450382025 0.162629659530331 3.0308260770783 -6.4736658045906 10.03918244965 -0.4178050661508 3.15744584704186
