Time RV eRV BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
52937.547371 -0.565263233650745 0.582774202219888 -21.29006 6.731694548 0.179792634222281 -0.34816745545013 1.30177721529095 0.707460423796767 -4.90596400142757 4.93211858483602 -4.12699619437404 2.14528171884707 1.28676242343197 1.81874589836601 -3.66627133644213 4.48167927209403 -0.541820392732538 -3.92702455820274 3.1203217668419 0.736946463403473 0.197369455064459
53149.838415 0.774088214372245 0.649942508726933 -24.9583 6.729355724 0.175083466949748 -0.942637195749396 -1.02304042482462 1.7670799474549 4.34661112601176 -0.29009531323955 -3.8703216051023 3.78071719822306 -0.2987440386993 2.4518200687862 -0.48736642094667 1.11500014082466 -3.04842376514209 -0.882425915816644 2.57921873873165 1.50678262992304 0.36800979127006
53149.916798 2.4793280387472 0.626124348093969 -22.7307 6.727717944 0.178168407190207 -0.99168756677249 -0.83736587002727 -0.89597738745036 -0.4984716708296 0.0875720901016801 -1.52906756967763 -0.890585070647779 1.72327070891775 -1.08798368592809 0.45511595016177 0.32879014023617 -2.40021218243394 0.90086078464351 -2.85809341402663 5.88968057126536 -4.96407334252356
53150.81713 2.57046981352234 0.799191959159176 -21.08459 6.728238335 0.185089081031178 -0.187266445696569 0.4911221405674 -3.04149402345222 2.42448208508336 0.48648292100409 -1.1835465766895 -1.62588727122885 -1.92459894669329 4.675767691906 -1.27306327866823 1.71203433463034 -2.66532650727909 1.72435640508924 -4.27429901421755 4.22191738988439 -6.8121612948857
53157.855306 7.03738197498063 0.678262190986472 -18.44488 6.725639792 0.18504178114698 0.125821553113509 -1.25405538658163 3.88222439782542 2.60470699880925 -2.5261288180578 1.06191059445238 2.31645043567746 2.40642646692913 0.730165744157429 1.86904214123242 -3.17741645498477 2.15932538821643 -1.30279839211139 3.00521949747648 1.10689227584388 1.9954694570763
53288.510985 5.8706630159452 0.985464238267284 -25.31499 6.73209876 0.173292324603132 -0.236094344588968 0.65847876547967 -1.43997372425553 -0.791661234160769 0.98939100614359 -0.23771168601741 -2.3005953497831 2.14128539489479 1.66340549704059 0.15330143361191 -1.44820983553847 3.34488227101796 -0.98602431455613 -1.93493372585794 -1.90151002871074 4.91244806178933
53288.512073 5.11639373013551 0.938429848364961 -25.03614 6.73174773 0.173547794710353 -2.56188400821629 -2.70537470048638 4.63584850115587 -4.30442386768263 -0.90222607059286 -1.22720399843344 6.61814992940664 -3.14357219860737 9.05110885129438 -12.1524399336114 1.11408795900636 -0.72991388138974 3.16025627150536 4.14324361694236 -1.70330819025527 -2.02879887398824
53288.513115 6.64607675720481 0.960059123860391 -25.0061 6.731606515 0.173720269866905 -5.30191523445667 -5.41897754310298 2.99809891643088 0.311371081147101 -3.43617309932946 -3.88803149988649 7.6107681428276 -6.11021886066625 2.23775011242311 -0.56028070755479 -4.28476550844946 -2.72610109191716 1.91328992112599 5.07299504285474 0.52576546278158 -12.5743716992184
53288.514168 5.18948981638002 0.964606834699845 -22.49043 6.729459776 0.173038934746833 -1.14986025698399 -1.22515868526729 1.61722013676886 -8.87184879558883 1.35868041045947 -0.496185304823411 3.3682939484766 -3.29414575426034 -12.0110379252326 0.68276424313139 -0.91803885032057 -0.75569461316804 3.75450260044562 0.95027301189001 -1.32087744980319 -3.92859871040352
53288.515209 6.30321222251036 1.12156946307982 -27.23866 6.735008465 0.169093850245145 -3.50516198222492 -3.60325195204055 2.18746550716074 -7.11097294377009 0.69550400278105 -4.71580912622135 6.80543000277796 -5.23583447706078 -1.4020177531058 -5.3890629884521 0.91551987656008 -3.01502571104207 -0.24483695546373 6.01913560004539 -2.10505946688071 -6.68242895748778
53288.516274 4.94987911960783 1.04106132632638 -21.16268 6.733934767 0.175105535553407 1.3487475378056 1.25186896746148 0.14802416593151 5.81272957101008 0.70576530192038 -1.82996782253136 0.122382146382479 1.95223662136393 9.02838043453558 -1.30681794573873 0.59514789740431 1.2861571125662 -1.79759737698755 -0.81825739179334 5.78600362550488 -7.09987581521453
53288.51735 4.72837744263482 0.929938440597404 -28.13208 6.730228115 0.174744546086408 4.31534665615179 4.25133222887256 -1.97222555877004 -1.11433085032193 4.75228755742867 -0.38675200573835 -2.6352740487389 1.87518367659844 -1.53719106051234 0.59464829887302 3.40403842033134 0.44079833540198 1.41525940049826 -3.60117258735478 4.62055093502283 -9.64151995892023
