Time RV eRV BIS FWHM S.index Halpha NaD1 NaD2 X3AP2.1 X3AP3.2 X6AP2.1 X6AP3.2 X6AP4.3 X6AP5.4 X6AP6.5 X9AP2.1 X9AP3.2 X9AP4.3 X9AP5.4 X9AP6.5 X9AP7.6 X9AP8.7 X9AP9.8 c3AP2.1
57583.896052 0.913478889021977 4.55908910412693 25.56617 2.990809734 0.861400653753591 0.0315650316301808 1.08521131621168 0.895503136917404 -139.610849744974 -4.89716467988413 -373.775769140926 168.060001883634 8.20919286830789 -4.43630129192843 -3.57634936468406 -283.49010210156 210.391721176619 -133.827975388101 41.419307065836 -25.129938415664 12.9116588274433 -36.6602354877081 28.0202413193999 0
57583.91779 18.4200736983767 4.83300798325886 5.380787 2.982559418 0.896826721368399 0.0375829570494213 0.90725382028164 1.01666178590035 -163.078369554093 9.19078690835999 -21.488246505843 -137.826753098692 -9.1402333494538 -1.94518965518548 20.3491653175217 -70.192712412464 -44.738844772242 -47.709492208056 -37.0510890681066 22.8093205351771 -6.99615017738317 -18.5488752496537 41.0908677015228 0
57586.861044 6.24281587401275 2.21171837264665 5.675302 2.990423526 0.695643875600182 0.00498276323770797 1.25826668019197 1.01977742001142 -403.882120501438 -3.77124018883955 -589.250549689784 16.4000345777935 -9.7609102414523 -0.86417617951576 -0.85846718195638 -646.275824287456 -73.2146818773876 64.2093123054347 -20.9012000653187 -4.77921299629682 7.50987762374443 -17.2679580026669 10.6500884250556 0
57586.882157 0.258608952134813 2.42924354298217 3.83867 2.98916834 0.674024021951739 0.0600959854289513 1.23484467982567 0.992764731597532 -62.8552572332346 3.45506467047782 22.2443965776056 -87.8991690096435 10.7446593348186 -7.38846384861346 12.9448157814815 -102.513235437696 104.332530658385 -89.8581011665075 8.99877671573738 3.84921703762895 -8.8435640808993 -7.03488764621733 26.0026974818076 0
57605.910978 4.45387309557282 2.87037180960456 11.763524 2.987845093 0.675069176421836 0.0327883901804238 1.27476242487833 1.03720233207876 -187.136546817017 6.44329338037039 -124.490733459596 -65.1692149094184 -29.4117449774168 11.4390551606921 2.04109427867952 -36.22970103971 0.470164752848007 -151.484200493441 1.129433337106 -20.4275852037828 8.47426477699282 12.4471963380278 -3.61621247655374 0
57605.932299 -7.52460903981805 2.75290924965573 7.013303 2.970289817 0.763713692599063 0.0660634086129546 1.22667639386736 0.957429851785459 -6.52260698848382 -9.286916082674 -156.592373342524 111.871928140574 5.57435179614513 -14.0709764912585 5.4850606963536 -26.7605146269196 -2.9090582086494 24.6897621099115 -21.1829926766199 16.6404066268721 -22.6069891333185 16.1359301242115 -6.7743580174831 0
57606.911257 -15.487048419417 4.82514675684577 6.695764 2.974568287 0.63938392937958 0.0576518141942279 1.17040611026025 0.884070451279102 34.0062135872519 -3.8758319140141 182.916538174553 -144.131027855682 27.6178454877847 -27.1936119666394 25.7472459786706 -63.2664835798456 420.160653543703 -330.453044413886 14.1231459791702 35.5351010653508 -40.763501910597 17.9657178982778 10.8733636547655 0
57606.934234 1.36900859781187 4.29528604862746 9.238654 2.975623373 1.26638663797604 -0.101289680143172 1.00500997679286 0.763274496594193 -3.60849037774131 7.81721853624678 446.854607315878 -388.955017828535 19.5925073635343 -2.36397528010158 8.61536316831629 220.609415987612 43.605917730862 -244.83453319559 40.1016932613855 2.78720911602279 -4.71795333119614 17.4270709958557 -10.1765581301967 0
57607.897264 -5.12290786910741 2.99641064938987 7.949515 2.983066566 0.689055788522072 0.0434094994227978 1.25222148677974 0.95917935896773 -100.779196095221 -9.771794007881 -305.362736155311 150.878427316501 -18.1201879812908 -14.3003192081769 13.3067063669661 -439.63281466434 57.520027426906 181.362708824145 -24.9897851888329 -6.12162039061449 -15.9055307544947 13.4415105515238 3.10729362709209 0
57607.918585 -14.7937075337158 2.77518151929555 -9.89409 2.981467988 0.964395903284866 0.0376872290399921 1.19512168888513 0.967384204913742 -13.0021366194265 0.147999935897401 -16.028815096232 -11.3983684717475 14.1284974609361 -1.5086477670188 -2.3940799989218 123.926614014776 -124.07083645438 -16.255858287549 26.870381253053 -3.8589582168508 -0.361780059420999 -11.0078303169669 13.1800482206129 0
57608.894601 -1.98843044941137 3.58700851389522 -2.88671 2.976662687 0.755494005963296 0.0747873478191703 1.11714255719522 0.841719383838222 -119.527652557901 -7.39288050275596 -374.409354465563 159.632100683759 33.151551721445 -17.3290537318394 3.61263684709437 -303.757908997872 -198.364798688033 287.641971527618 -16.4693006114141 3.00941953404529 -4.52880731072351 -16.7302717408125 17.2695983566355 0
57612.76641 -8.97645196901653 2.17200742286034 -4.798 2.977654411 0.769186185823006 0.0795940717527377 1.33455541902064 1.03677964319559 -65.7034081015087 8.44183411272067 -259.096859683335 120.167264289982 2.1225525179053 11.2565604572861 -5.15168639182687 -327.431124219276 29.898170028762 124.568943949665 -5.87130376174353 -5.0112309042036 12.6970532088218 0.406608449555271 -2.84457306271999 0
57612.883755 -9.70298008986297 2.50144029670877 -1.07069 2.974264259 0.877789907272878 0.0570926216179573 1.36045895283527 1.08627804699981 180.421727150054 10.7652282119718 340.669851054137 -83.240679094838 -9.51307522073103 14.8240586193087 -3.10362683127866 304.928489449121 -26.6814073253644 -5.35709741724217 -9.20839752817139 -2.5065870218767 19.1593837737374 -17.5204451634972 11.4133819763721 0
57613.758209 -14.1818506708664 2.02460052603063 7.294505 2.984376674 0.551151662479133 0.0710340319572096 1.2913614552177 1.06993931949247 194.53707249017 -11.2724032791878 397.957231134024 -90.2151926383808 17.7583816064795 -8.23754538899028 -11.4397352373275 327.428702394984 66.8799849423185 -63.9591228508847 13.3408148042374 9.37096451170819 -10.3130794077682 -9.03251216909539 -0.562184838182102 0
57613.892905 -11.6184860034313 2.16642893048326 12.193506 2.975214803 0.621717709464071 0.0892660018352045 1.31644275875982 1.03330493345035 268.16391754776 -7.47781601852645 41.551955107225 229.067275186968 11.3190251850046 -4.72979007244639 -8.20171135179771 77.653764002307 112.475764083447 126.999863984881 -5.65892251789376 11.5819886526561 -7.35598544581946 9.7532214431061 -21.3049100104938 0
57614.813275 -8.94061135534838 2.80481496915196 -9.45953 2.977039932 0.93834185634892 0.076988519346058 1.26324064768918 0.962147952250891 50.2068581241009 -7.46715388768758 -142.874030993816 146.165557915185 26.526777463132 -14.98168547324 3.03594449126957 -195.325307236486 8.33684131952199 137.987873578362 62.4351579440834 -11.6461953048081 -8.66585448680117 1.06034109506694 -0.548185078799991 0
57614.908142 -8.62234744796336 3.66802505090393 17.635288 2.979112945 1.31852933899668 0.0818029247622876 1.23401401733826 0.994140501009495 50.4896021761401 2.33942595210458 -185.436841739248 200.134858811628 10.0570654394525 -12.0896428864042 17.7863636894906 183.935916740975 -638.159275972955 473.284768805496 17.5156818909139 -12.0722588972551 5.56379883194806 -25.1974637595435 31.4024682225552 0
57615.779989 -11.4922619274355 2.55546214959569 14.884341 2.980713577 0.900971120155821 0.0767704977513979 1.2381671508008 1.02948399012056 -2.53363343303681 -7.6361656559083 25.7324622061535 -11.3005980733677 -14.6790312502954 4.54398486708895 -13.4983554891908 176.337082987393 -152.108978646608 20.1370008277085 -22.0061677775796 1.40162918570131 2.18382086832616 9.41836699365503 -25.7838145787335 0
57615.879718 -7.53167765623276 2.98844117858408 2.953801 2.963131883 1.0942243833198 0.0430553162894716 1.30590203186595 1.0253141307482 -59.3031446531324 9.13692287313472 41.481257264805 -79.1403136990321 -18.6907854399888 14.1611606414075 -2.17488207591386 -4.661051113968 -73.7765160559143 43.9834567478365 -45.4114220701192 13.3442585099905 8.57609994807189 1.29538730607567 -3.35890112331162 0
57623.877455 3.24164725984969 2.24341773815731 -0.31637 2.97201803 0.5922018873241 0.0815635883097756 1.24566608161217 0.961038466693555 -250.194445152331 -9.24318367388166 -186.403604422422 -107.009764593199 -5.72309060690577 -0.79462184066213 -10.9748984045779 329.477326787928 -577.466130733656 17.4355913815511 -18.5807471300729 3.48579950887372 2.20459350389476 -24.5791575420299 12.2803788583998 0
57623.898776 2.17504450665896 2.21829551573348 8.035795 2.96924019 0.667502190734671 0.0942007861023764 1.19666452028525 0.985286074386201 -35.466419941139 -6.8661452076391 -69.3664082616593 14.615954913803 2.24922998247578 0.209823509379921 -11.6263257565761 -319.539383197662 288.526747672107 -75.7687457489898 22.3623137862287 -5.4324149163691 2.11619540928482 -14.2079735175095 2.89170800745206 0
57625.871836 2.08585153632074 2.1090541515832 6.253034 2.964274043 0.755477671934243 0.0712421905928644 1.33294848417859 1.06609853993774 -22.5271594319021 -0.32602306025216 17.6009975675817 -33.7912264058809 -2.64565481184019 2.74582646488905 -3.81795906398137 -239.690579040912 224.768353401648 -38.4636923407451 -4.88598382162895 -3.19135712733844 2.5134984298975 -5.81526820968909 5.80478267881287 0
57625.89296 -1.1595949136439 3.045582353839 -0.49388 2.953208578 0.660100031815816 0.0807803241813487 1.31326677634688 1.00961362285476 -37.6242142088578 -4.70677821264903 174.685701143308 -153.649762145244 -37.7917556059137 0.61324143033441 2.16809362248685 1.267264569024 247.532744150566 -233.064737011891 -36.3780204148633 11.6033416962617 -8.59033140498537 -3.13008086996748 7.46665347278493 0
57630.760122 -3.64548630688297 2.27138946783437 1.154967 2.967332713 0.981693780238062 0.0678739577203842 1.33403319095698 1.04478066539694 -33.1537213114178 1.46649132593088 -97.058293070643 31.3698742878356 9.43202211878875 12.625536898683 -20.5357074709606 12.613236223547 -104.625901049826 41.8685896587711 -1.90734165585882 5.16583495666906 15.7864621894803 -13.8935389118473 -11.2240255732193 0
57631.854923 5.33035652980065 2.24228801055684 0.811311 2.972873733 0.301731454249833 0.0824281053470444 1.346127327551 1.06150925268554 -29.4117203060459 -1.26393459383791 81.9726382259093 -100.825024728126 8.99523876396469 -11.0853487243691 12.0284717976521 125.510912675201 26.281341949745 -158.486871121757 13.0932625127159 12.0659698173271 -11.3445153705531 -0.459575011516766 7.0103177074121 0
57631.877482 6.27628871515578 2.58772247565681 -0.7291 2.95869866 1.25389658487783 0.0687760054535376 1.3232324846858 1.09400968444851 -114.872573178667 -4.78657888194334 -143.433918315132 23.9381366599718 -27.5758932318256 -5.00115494569257 8.19216752577376 -48.173499798192 -150.423188295351 65.8453592852933 -23.4892073975381 11.8044612433799 -11.2792053608699 1.57115073956934 4.16473703682995 0
57632.725768 -1.38995873615205 3.01476451724914 2.555173 2.977075676 0.888127126800405 0.0572578099095737 1.29639468954996 1.06865652181054 75.3888698486973 -3.28247856817983 -132.541896236539 166.713299069488 16.8052946782393 -7.91262776574402 1.0669935675582 -368.02274849413 299.289587247297 57.9593491115538 15.8891311746966 13.0842477536157 -11.9123085331467 3.41096087845283 -3.0934480200445 0
57632.747724 6.68587629001909 3.07704927000522 1.772858 2.990077784 0.623825835716617 0.0927568633947471 1.27336686313779 1.003046636996 -199.643637260372 12.0372702731611 -342.874619307884 72.7251905001332 -1.33439747068321 7.53633732247012 7.52819687131603 -413.712380065386 218.571631729316 -97.5660733506572 11.2200499567008 -8.57740484781218 8.668464098506 0.7406547454694 9.9193622940052 0
57641.732825 -4.57863385061773 3.94731349648396 -13.50434 2.982042115 0.577376491886995 0.101900270830499 1.23862332801852 0.843129724436517 111.674276474806 -5.33682893614596 133.048839555521 14.869251682974 -20.8435131239166 -4.24738179166553 4.53486278416259 -317.814592681485 374.005739045251 54.1056582733734 -39.5410547070699 12.6280603563748 -8.38039616586599 -9.54417708596589 14.9167662671199 0
57641.754237 -9.39471132621629 4.3488541646391 -12.3081 2.98531009 -0.219629516391458 0.0743458984718122 1.13958835260814 1.06761634778085 -14.0956314493821 6.71826200057947 79.2924101543606 -91.1008107205789 10.6264891656878 -2.8555030100019 11.129995678728 9.4669111814946 305.869175758054 -317.934031487563 -18.13505866726 57.7325317571963 -29.5956633123144 23.0233955194497 -4.29378107563253 0
57642.703705 -5.18117229867908 3.08102476862336 -15.78233 2.992876727 0.692844837906876 0.0496672240428124 1.18537752234076 1.01143715451622 -23.0731387243796 14.2133857531768 177.650389157344 -166.929469915234 -3.5685776463057 14.0891543168882 1.22299403062056 -159.769199956476 91.6006867774712 25.1096465171079 -9.25241880621686 0.0198276022513006 16.6425395007453 -11.5628425692205 11.9202375161941 0
57642.725314 -1.77644874175955 3.87702989397753 4.820922 2.98797579 2.11906798919061 0.0508986391397437 1.10320700407688 0.9159654435894 -83.1608976630712 9.40702686178073 -130.069032761596 15.9038940872548 13.1970757014751 14.5819569120937 -11.913113460859 5.72472878710199 -296.782708635281 154.400550767868 17.3748517521441 13.2033311685462 17.1239652602057 -23.1459790796762 4.3428686483112 0
57643.747895 -5.44194481571674 2.99148586797784 4.68925 2.987216811 1.48852819453604 0.0599454977542984 1.26311116925283 1.00604958863415 154.671132245316 10.85469079201 264.058105286354 -76.8094170933374 19.3254197864441 8.36445961875177 -2.09116622458363 -128.465629940665 294.563313244629 -22.8234702149216 26.3384504921586 -13.8875712285305 16.338878164307 11.0884379537942 -17.6307369450027 0
57643.769088 7.55868978897866 2.80377375770674 -5.60749 2.986364645 0.730038797245076 0.0878074287486839 1.23080248056914 0.971913015840611 -39.7840692517287 9.05148136650518 -9.1984273149086 -38.2216728484457 7.27970208851874 -0.3313788380791 12.0216727277561 28.2504654718236 3.39497798596 -75.5770284686657 17.532054370899 -6.39516104012942 -0.290481930189199 12.8557384650812 1.4970942021132 0
57644.732291 1.97069744125101 3.41796909332261 13.124993 2.984736941 0.687009207132354 0.0642045735020722 1.15027744594362 0.886560818377458 -16.2473348393323 3.54263627708366 172.146525930336 -169.458953070133 13.5145102934806 7.35316790864003 -9.84552304009571 162.722384241449 -154.209143372998 -14.6153625623134 6.17412233024908 10.9085838622645 6.65505561335078 -10.7014524727748 -0.582963279058008 0
57644.75412 4.75522701567904 3.48761260309777 1.782975 2.979433308 0.531087860259664 0.0840872622327258 1.20685383845819 0.860825580069777 11.588178129538 -3.64502929923138 241.787809298151 -187.596295406885 -3.80024419969926 -8.23133188746217 8.02930455829982 292.172470533814 38.363615940419 -254.998241840919 29.3053752871522 -27.9791995015153 2.4451074933641 -1.23004889372642 6.36607267446945 0
57651.769051 16.4734728654047 2.5518316826162 -10.25077 2.977965056 0.648568315683458 0.0749844998212799 1.22743699568647 1.01530119828498 -39.3353845803495 2.6699377056905 144.977009017034 -157.01663157209 11.2643219666632 6.2873462538128 -9.5438133747926 305.383879227982 -63.530194098589 -184.693703691599 -10.7814976131404 6.46604517964058 7.3811315678497 6.8418416186378 -20.4141144990659 0
57651.791215 11.4961079790833 2.44905305834926 -4.85416 2.966519983 0.750238050745389 0.0925652101698495 1.20604508599587 0.988193161526359 -37.7513231451863 -4.09397040355293 54.6010118430712 -75.9266019634346 -3.0481613472054 -0.323330138205101 -4.79415878782664 263.207282731962 -306.462957690433 40.4190076559855 -5.90982564660995 9.58657509879885 0.979211195755898 -18.8360560334479 8.57391440717262 0
57652.657959 11.6488925786111 2.52299075732737 -3.97458 2.977718912 0.891829115791073 0.0462571406283048 1.27947375008235 1.03255560288652 196.29072090338 -1.3051292755718 136.335929951634 97.9357914755479 -4.6958652597418 -0.311689947843201 0.161430688475599 286.528583076504 -95.4961380344784 98.3181035020292 -15.1234626962639 3.3184001844264 -6.2216665257577 18.9321959636779 -15.5561437103517 0
57652.679695 7.81268276555218 2.75764045469962 -1.77536 2.980423471 0.824603790354379 0.0390329784275736 1.29223699383148 1.02667084771868 329.675375513914 5.317082616056 644.644224189245 -177.436982771935 13.0650269708295 3.0013934365993 -1.1108429477791 335.846149966077 378.942747238841 -237.501862875471 14.3387613499512 11.0420083118801 -2.4285318919704 6.746262578541 -6.8525116965289 0
57655.685348 5.82163774525855 2.30834540147698 6.282399 2.980760963 0.537302222392747 0.058480729781708 1.30321015020982 1.03748781804936 151.915176391034 6.95600127480193 267.519726930846 -43.6661319259481 -1.0072500664812 -0.27603789665792 11.5255035755585 408.680179748325 -88.8572220414331 -35.8329679374891 -1.6042137290942 -4.0860434344744 0.85541730157054 9.15138552596106 2.6100431176153 0
57655.707084 7.8669578748588 2.58999901663767 -1.11094 2.985760005 1.05930708317949 0.0806840047776085 1.28386313815874 1.0499981308468 67.0364820767092 -1.16165583207817 -3.4273926143321 87.838698588833 -23.1898156946609 4.72661979828834 -1.22288592170578 186.820004722599 -128.014512797572 43.6173825913431 2.52024511389151 -3.51180948951019 -1.06097761297976 0.470309271724999 1.53349796407047 0
57657.69836 5.12105129967714 2.35704514027777 -7.32624 2.977727687 0.756561454650255 0.0630392477070276 1.24869813985045 1.02730666051696 -33.6120495236977 -2.74710454074659 -7.6001739333761 -14.4827943118066 -17.3506638406953 -1.24917695148092 3.74873200840168 -76.7406105107297 -49.1346226938456 70.8469082761235 -13.1995118541092 -2.56823529234479 -3.19776901218888 -6.99095298217731 14.3155557097239 0
57657.721346 -0.0229313322058046 2.59747610864546 2.654597 2.989228593 0.631116486795097 0.120756806319989 1.27271020560626 1.05329731774555 106.685763597937 4.99155221279779 27.1914300941757 91.4905683234874 -7.66473496375403 2.78633191107427 5.90600213577175 119.273428430335 41.7891967948952 9.2821831584806 -23.4236728512571 1.15129098093245 7.7551203602911 -24.0649629630719 29.2670803353141 0
57658.668521 8.53758600822031 2.46072219559853 4.867743 2.979324913 0.604427399886787 0.0727937371228033 1.26019585755132 1.04980894464627 -75.1639502434346 -4.00982429331397 -97.7654856316622 -3.2330304171119 1.54119590236847 -7.49860872721614 4.82407514350503 -168.072672456785 -101.419180334159 108.329760698747 8.10504025268001 5.44064338851158 -13.1084449635823 12.1537822796704 -5.57000212411198 0
57658.690674 2.79251192821473 2.39719220489255 7.565889 2.987085705 0.547809672212217 0.0765494091040546 1.26797436818436 1.04574709389626 45.943407883202 7.94459149354363 3.8268403449859 32.6715196742878 13.2450028812593 3.36636755106747 2.60662094342072 171.274672042506 -179.255680353556 59.4874700636785 16.8709851470595 5.27321835837032 3.41856164625113 -3.3434436349593 5.23696990617825 0
57659.697639 -2.42388778212734 3.42396510386643 10.434034 2.986371737 0.923103858016234 0.0842372327768366 1.10738343386526 1.01013118388679 -82.3557167178249 5.33496585432092 -379.925595354888 245.172079556625 -23.5952933001809 12.5986918448868 -2.94506651188317 -573.838061447395 342.459350506913 94.8655321250808 -56.3830141999239 -8.98187428972464 20.4658354946199 -27.6247568024837 26.2495223719859 0
57659.719792 10.6233261512665 3.28025097336599 1.152196 2.99043522 0.443863520001724 0.0902552113805222 1.19556674066928 0.91565778398828 -111.241026747829 3.50583389593799 -204.492607806655 48.7502624766006 4.84554875307918 7.81231984662655 -8.33597636688625 77.013164591257 -323.704507165815 121.876217999835 -13.1065674512588 2.82854646828941 2.79372321001666 15.7487779120914 -18.7597219583914 0
57660.62186 -10.2553503918843 3.06127377625924 -3.78069 2.98112031 1.02222140269203 0.109392620188555 1.2080866614973 0.990526483799823 177.082929623896 5.0137187304796 359.111884482785 -111.488843219556 0.957198237894809 -4.88025670915083 14.9406755348082 104.321721002557 60.0491511048663 50.5431986314407 -4.51450787175571 7.19592908730077 -10.0520842576778 15.4642444037269 1.84572295769697 0
57660.644232 0.312120718429702 3.06649392369422 6.517102 2.992899485 0.819385560570412 0.0838461779209603 1.20475647895489 0.969023071820423 -105.142839344661 3.50878989665451 -167.597723790101 44.0977099845724 -19.1530251030792 16.6809379273067 -13.6684775305949 -382.659057541639 144.940395746233 61.8824170334463 -18.3675386164842 0.38213902205251 11.5253878516167 -11.5363939085949 3.84811681712662 0
57661.711101 -0.164098661875411 2.66123131147837 -3.31056 2.991978739 0.76363126031371 0.0972178246616335 1.25845467466581 1.00312313574984 -152.263540948306 -9.92452564334332 -345.882569679401 114.346996251865 4.08684902661733 -12.0642912875319 1.91537528772772 -142.902877415529 -275.169756650961 179.589865954538 0.42333236589483 -1.4636169677413 -15.9176265784133 14.8204533983715 -7.44428787043499 0
57662.622564 -0.904383271248852 3.17529273870383 -19.2173 2.990889868 0.904105007790842 0.0360588623117306 1.15077254405945 0.950569670597914 126.614117511244 3.41256810601381 195.881767917948 -23.5084802933598 -4.92724310193424 6.04691810901416 -2.29427030115271 148.966345604315 44.6982756616653 -19.3985005931478 1.04708561069463 4.28004956498604 5.46334971352236 -24.158388490182 23.7221477813286 0
57662.64452 -5.25584075704271 3.36730356936254 8.550313 3.001677536 1.01484711465656 0.0374977542584591 1.16672899625193 0.94392816316636 67.8339883354396 11.8021733144593 -79.0693629326119 130.150657178089 1.79683599383476 9.94880808780043 2.23166178369679 723.894614755467 -990.135550873102 405.249364032978 -8.54859729776527 6.0280041865847 2.54762383774802 6.41660552467723 4.94917767599124 0
57674.739951 5.34422374264255 3.34680492416066 -6.42462 2.981713544 0.598177670846063 0.126031787401408 1.16407891947801 0.941025768598399 103.056614532385 -17.2537149040193 -194.732155115127 263.804913352592 -10.9749996850897 -17.058248480782 3.50160353498744 -411.982608279448 340.6107038998 131.052930921625 -28.9020300929021 -3.9933826311769 -15.5422979707209 2.03592651193496 3.02513370995644 0
57680.753866 21.8527876843244 4.51228288100489 11.42997 2.976954176 0.786487877352615 0.0408808673250534 0.790973024689304 0.656682487674115 -239.815077291243 18.9925459363605 -36.42904097559 -187.918178538466 -28.1524674458821 41.1407084437831 -23.2526223657838 540.453291658545 -620.628120186154 -67.4559225240783 -17.0998388183864 -21.9352940604608 48.1272706334852 -35.3799656811001 15.6954424629611 0
57680.774977 1.81548306866499 4.4674873383382 2.162404 2.985206574 1.04283382648555 0.129097416599926 0.714427857444596 0.697176074005802 -70.6144921814342 -0.3202545655019 251.060373607902 -269.490444924104 -14.3105736440457 -2.81918998240123 8.76360912588567 43.9098105339509 -7.73116484051469 -113.838856304834 20.0326232500852 -1.9814674133832 -10.8158646241983 16.7783051373242 -5.54251960289807 0
57681.646807 9.38861191199848 2.51710884504711 5.353285 2.972675899 0.925667520553255 0.0901167498015791 1.20834723465676 0.934656135077101 -129.168494792116 7.53395587430512 -82.4313027823004 -66.8562680276849 4.42851262435113 -0.00951084320116014 9.92843874036958 64.819118546447 -35.568045451115 -137.640293468198 -8.5389664132696 0.466211201181071 1.71657727530846 5.99483918533987 3.26465531223766 0
