Time RV eRV BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
52939.6975552998 3.47904504648764 0.24747466282981 -45.4252 6.27278265 0.174452755037533 -0.789227909143827 -2.03208310459405 1.59958273549284 0.30686389851523 -2.2571980780783 -0.10323144075257 2.06814683942636 -1.44505328390549 -4.26530345422769 5.34536945283129 -3.73969456020899 -0.650120401393861 2.91647038648742 0.23126376226101 -1.45094566544064 1.20276704992476
52944.6687405999 2.22835916935485 0.211360150979228 -44.20401 6.271418267 0.173688217167887 -1.88678389018706 -2.49308064181308 -0.211983538466558 0.79403978419965 -3.38566958572094 0.370865918917083 -1.15373874657181 2.71906428783841 -1.88623909904443 3.92517509443113 -3.64752290586676 -2.1795703679705 1.64437954334276 -2.16231731447813 3.85682346721062 1.50760996630333
52946.7752997 2.79648453872052 0.231604882545138 -45.31993 6.278270187 0.172164841807532 -0.881926208698872 -2.20206267699165 0.96125485643861 3.7904512926609 -5.82043745655446 0.399647208552666 -0.93183711199366 6.17098713191052 1.89810657973428 2.15357846926655 -6.18325554813453 -0.658893774873632 2.38763062756083 -2.9650515218456 5.5243718471727 3.43672164334789
52947.6392494999 1.83500710999515 0.21479928307711 -45.96693 6.276224528 0.172519408784428 -3.26977457612905 -2.77257250668048 1.27738116972338 2.23428911481687 -1.69864079253316 -6.85322043884521 3.35889892930591 6.23194837003836 -0.77784756598078 3.40201719111302 -1.64093272418203 -3.86075060581842 -4.83973509331207 4.31909853345349 1.53840514524211 12.3557422993738
52948.7116971002 2.77635573737694 0.298177572292874 -47.34055 6.270212983 0.172780823958477 -5.23989545521638 -3.92685514132551 0.645246332172615 5.22821858427388 -4.43435460278894 -8.63141384904601 3.22620130036888 6.12539836031338 1.52169053577725 3.25259633411033 -3.3440519914421 -8.59517469447612 1.32724663869832 1.21247461996917 2.59764710659289 5.25560120533598
52949.6703860001 0.595978633106179 0.177938817778981 -45.68607 6.271118938 0.174323758550855 -4.62316083364135 -4.38792910730081 -1.78495049483656 1.42816578429214 -2.82828901069011 -6.22191020708239 -0.19108495379791 7.51441476989924 0.68948957847838 0.8759536124434 -1.62393465309688 -6.41629889745914 -1.26179893588785 -0.0867414582461103 1.7208876716986 11.7165640302967
52949.6712886998 0.736898614267905 0.19556687508226 -46.52733 6.269819075 0.174231444496088 -3.23458926292939 -4.29602259262225 -2.30643022606699 1.25215926303104 -1.96043899675776 -7.46711706714326 0.54157111316439 4.70960454858841 0.31051448762441 0.0462305381434001 -0.18582730103905 -5.81729715823908 -3.33883881874265 1.39105294950969 1.24159762004432 5.6177781980058
52949.6721799001 1.36668504924516 0.182404711941728 -45.33638 6.270825411 0.173126144033947 -3.23458926292939 -4.61549220620032 -1.35306836377702 2.07645857138923 -3.03456414331055 -7.53016317104425 1.62281785060115 4.5541616885427 -0.13936597045468 2.35936360853834 -2.19743804616985 -7.4457385509237 -0.17409135654479 0.66107336248671 0.0996706341353599 10.2380314987152
53039.5229155002 2.82690740901538 0.25977597762524 -45.71155 6.265380224 0.170967616986688 -2.66145352665639 -3.04304712657076 -1.06702755464568 -0.14251216211215 -3.74873451765704 1.63711338782845 -4.13759131436579 7.95803742085825 -0.99912890649568 -0.0538521606278497 -3.10013423824855 2.39526627003126 -1.7386015993533 -2.36441471584369 3.45070321429259 2.55386393197202
53039.5239571002 1.86411214117915 0.25231308895619 -44.91117 6.266579649 0.171914212632997 -2.66145352665639 -2.73055550575444 -0.85522118712407 0.13696003664286 -1.56262016108134 -2.58708303812589 -2.20826642728547 9.30451434216177 0.62653504135285 -0.78114784266582 -1.39702696994466 -1.49856060030638 -0.678350083207345 -1.22158161200692 3.74156660342583 -0.310801056687542
