Time RV eRV Halpha NaD1 NaD2 BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
53601.493918 302.389663529068 10.0156083647836 0.687230288744926 0.0998254814292479 0.0607973087639693 -339.32445 10.64168019 0.648513214398502 1.02319229923523 50.115238266879 -787.441781288701 9.37460620783003 -15.320766769269 115.095340785897 -577.106146241777 -501.539430551967 18.448131714837 29.653285982572 25.4100176398761 -110.356258942114 209.527301399279 -245.505219806783 -847.964607838805 102.187267032937
53601.494924 343.429401201141 10.1301840381052 0.687673887706296 0.099873211836127 0.0582508182186736 -416.36081 10.69739845 0.649518226835417 1.02319229923523 55.366904646765 -644.403395950434 41.455063715558 0.228183438882013 74.896003442534 -395.20355341617 -543.473555052985 12.119923358847 39.9999211919439 9.20223468023505 28.737747848439 8.62347015929799 -154.908378673283 -701.536959163929 188.46331525311
53601.567788 246.825197637579 9.77154521073631 0.692797635449129 0.101238294202467 0.0599048474307939 -310.25048 10.60812457 0.647706167355829 1.29321810498402 26.059328895661 -886.769068388242 75.567850773883 -50.333299870472 89.990598685175 -534.469270715853 -751.087765667372 -9.15505546899601 46.388069658077 -18.769647306768 -33.849163685401 119.064321057354 -155.237280229664 -1123.95798006549 341.893905271601
53602.496508 339.415115222752 8.85843163115241 0.683139898717057 0.0952524144831661 0.0589382155254425 -410.6145 10.6938899 0.650255448696867 5.989254467244 35.201787116712 -650.177396533367 38.7033762150199 -50.0141620800729 130.536926484438 -321.595599689411 -729.228095275497 -50.869012949385 27.336819890727 -16.238477764335 -9.06079737970202 141.721602568596 -134.242713811857 -784.44763961908 2.62072607317702
53602.49748 343.279532256853 8.68361642378954 0.68337346365347 0.0955260203799115 0.0598989699046293 -408.25978 10.70567857 0.65160991648708 5.989254467244 27.791482324971 -602.09563596751 2.17699149022997 -39.156079498162 122.530152087756 -385.698826703074 -518.08697882214 -6.03599800542702 5.06329588373603 5.879289369464 -35.146165370519 120.000606068318 -159.732479769907 -766.87904371258 326.892501097214
53602.548911 302.139296343436 8.18239164807463 0.679266011971145 0.0930082698532981 0.055744353997502 -370.26987 10.67691399 0.651809756351371 5.989254467244 -8.56718334597599 -767.371716800889 70.3580553013679 -63.73732269058 58.033827570152 -404.566441013793 -737.749257279058 22.65435589201 62.5473968896811 -26.012902852554 -92.825397729182 110.036296928348 -184.441403576056 -863.863488435482 144.927518209892
53602.54986 315.13109041279 8.18806708981781 0.678668080718301 0.0938503227414826 0.0551074776007234 -360.90546 10.62683705 0.653194448362419 5.989254467244 -6.50315954867602 -756.527042911197 36.32483576957 -28.7331400335061 18.133653656812 -428.022089150222 -653.940784096438 -57.385510992529 66.949487811808 -5.35821497128609 -119.303254206742 133.628118807952 -202.338654183631 -896.27631075246 332.010928454456
53602.604843 248.006164007957 15.1662653739175 0.699226130094103 0.106660282995959 0.0623221769582867 -396.85993 10.70369619 0.643781575333722 5.989254467244 5.989254467244 -991.842439185278 90.713272732861 -58.523541139662 62.735041139432 -584.761479425768 -871.015854807742 -1.45637282743695 120.637109822402 -61.2864809840841 -58.189271408498 106.81932075298 -194.560595597524 -1178.81148708403 505.617838073158
53602.605861 204.365122636558 11.0784694343969 0.695399885644236 0.105901560382584 0.0616118739171041 -429.01205 10.68467266 0.644573086403052 -0.570487152702225 28.2530594135461 -1033.74350578082 86.078214111746 -33.192490112667 54.761338158101 -544.359729041201 -971.234768655393 -30.076419822215 123.688702469659 -10.3645743179189 -99.5668271626951 104.351810490516 -57.225383997637 -1356.37255255454 268.477318608121
53603.482978 317.46588702216 9.50286732413383 0.682757169537129 0.0973564724143214 0.0572955904229782 -376.24132 10.75499965 0.652291816491578 0.417592353061388 -11.171348376311 -675.964984570513 39.4859611672391 -100.034093549974 144.5739880771 -427.099178484281 -597.107274973587 3.50787483178902 11.6025535042119 -76.555194907771 61.338748624252 59.568346401849 -129.888283971232 -892.046633212812 370.063036480831
53603.483996 349.815513425474 9.47996650740494 0.685619774625651 0.0996013880399611 0.0596147947646595 -390.98376 10.79756715 0.649201276401797 0.417592353061388 20.779668572663 -553.676038226712 22.039576282471 -74.515968617166 167.755034378477 -282.766619021396 -662.628273173486 -108.490951195056 27.188334239871 -59.02991236513 107.165549043224 50.8227892282399 -143.801253748535 -626.511002272089 12.497213733189
53603.535635 294.831576443539 8.52337133883074 0.683961920536275 0.097133701508592 0.0564899579849543 -430.80707 10.71734573 0.650409372478591 0.417592353061388 -26.386052086469 -710.948644040494 7.16285671635995 -95.1842350578399 128.05828564637 -365.668432102959 -771.74140375504 -129.74673597273 61.980433575693 -84.550847384001 7.04541415330897 122.915069180577 -241.81023333682 -734.959409388632 43.316210227146
53603.536619 296.327145008284 8.64906813498499 0.682094378393559 0.0971551281945162 0.0553807835540781 -440.2637 10.68560983 0.651490239008053 0.417592353061388 21.813087693698 -727.168404939603 24.944152544617 -57.713003890996 136.651974944055 -393.805064930061 -756.775183791328 -150.708322229039 101.119675174416 -77.2235818078 70.494351209585 72.714851839052 -153.706563008933 -889.34575792276 150.180198300514
53875.581089 -2557.09894256767 13.6214545744677 0.368807132538591 0.0593633220051515 0.00984421543526204 844.160161 27.32206806 0.5598167745416 -1.72597802634998 2355.41877480841 2229.91725702362 -280.83214913283 3156.0123155317 -1257.41086276972 2717.24081963779 145.176883940661 745.224473276 -680.52376036625 2864.69629660786 154.925977266 -940.94748509748 2527.87995525032 256.8625399859 209.683767339616
53875.582953 -2615.94391382896 13.3285805813484 0.369037735797257 0.0567468442512062 0.00904133597571932 -1895.01673 27.25325299 0.55989751836738 -1.72597802634998 2349.95400823622 2271.40189250116 232.98368317228 2874.95760754409 -1119.58513861937 2484.91642743345 560.282075357992 733.65552837901 -60.5456847059404 2321.08089087855 416.09026477918 -924.30380554588 2084.6121288678 804.988073063348 173.473268350192
53875.707316 -2142.43825048079 13.3933881051304 0.366483385169873 0.0580758780580652 0.00990285238343946 -1363.62775 26.57789101 0.562456302257443 -2.556759125273 1969.38808262051 1530.49771146589 -258.227642378611 2655.34526496133 -1043.11848785927 1719.57165679216 513.110146631128 1629.3102810907 -1037.81606391398 2380.13362397156 205.2971212643 -605.57436923946 1178.49552909248 842.021212500193 188.742057803452
53875.709017 -1996.18741719714 13.2095572540295 0.369276715868116 0.060456995831492 0.0133086578936863 993.696584 26.50270392 0.562616073638285 -2.556759125273 2110.53221779843 1388.28255013339 -359.666844234021 2858.78396763569 -1120.3459965179 1748.8332035363 289.729389061006 1026.36079961081 -505.37925409832 2549.0755194081 -275.65636478609 -358.24367035498 1261.90547840381 577.770326838262 74.3273759969139
53875.711678 166.28206606553 8.72585612374683 0.678014851391822 0.100622183889411 0.0563913884219542 -311.82781 10.62884531 0.648569382689456 -2.556759125273 -2.556759125273 -524.102814895704 2.62730085731397 -6.79510718978798 6.00725227591403 -397.56958673478 -261.093741609953 -140.846619737859 32.648105027589 30.400061784277 -64.999024487832 47.04311832415 -179.106757201637 -546.968460137692 132.736568342723
53875.71243 176.868410963562 8.42557213656501 0.67327279216912 0.0981556969482817 0.0544373882625522 -363.68952 10.6531961 0.651443798348828 0.315786427232979 0.315786427232979 -548.469592192007 -64.169857141839 15.346555175746 16.771805066146 -400.644545992208 -314.715223539478 -191.786373378237 30.896533216673 43.601771983751 -60.47640912279 33.599184849592 -179.354566588799 -529.460963299906 19.385869303622
53875.863959 -2170.61039828267 14.9743562668471 0.363308762700118 0.055523690795507 -0.0029611675994583 -943.54866 29.02125341 0.560666016695842 -1.26526895242 1117.80171177467 726.55401956039 311.25504122293 1806.97823261067 -1413.90891631159 1280.37183555631 102.96899347893 1099.1391719997 -220.41212886809 1660.93875873746 -701.83382015475 -285.46606926414 1274.55752195724 -261.62252919811 172.60179285505
53876.697576 79.8242734855067 8.62258177367609 0.674553324063569 0.0960203013746692 0.0499162235005062 -334.50055 10.65445489 0.652367088962998 1.12974433238016 -31.572242685091 -735.313948826219 -10.879058295993 -44.655122684993 32.417604105257 -532.871568505282 -439.283079644528 -91.287857304325 31.609007227899 -23.841928932331 -40.506258374411 45.427814395361 -230.396961484041 -745.450528137066 55.6636158826279
53876.698375 92.2910906471891 9.35823315257921 0.676415632892328 0.0992445468478378 0.051158735726472 -363.28089 10.61833924 0.648725380407381 1.12974433238016 -9.06202855290599 -671.220665772952 -22.148320307777 -24.378122199958 44.570245776033 -475.193782823374 -444.822288212924 -230.321839247678 92.205811449187 -12.529510433894 -23.1415011939 20.01217565787 -112.015753376726 -819.805397418967 76.0729104133781
53876.700691 -2133.61950923035 13.280510338711 0.371530466471431 0.0641615644223725 0.0120734610855104 -1535.57941 26.775709 0.562292744418168 1.12974433238016 1302.13395031031 1369.48618200685 -75.1857781475196 2176.22137654439 -1505.4002999658 2028.59702383739 2.78168865338 1656.68179890175 -556.09418792033 2021.57541001523 -804.61592137021 -317.86895261737 1719.13913608294 -14.8157281424899 446.423334932773
53876.702543 -2119.44931510196 13.3871294728764 0.371929020771227 0.0623121766061734 0.0122075889370186 -4253.87367 26.43314654 0.561805296680412 1.12974433238016 1081.57963827381 1410.7143713663 -684.06931304813 1756.88440348905 -748.40095480936 1579.44868303741 320.953673915287 1275.34126853683 -554.67806362955 1195.81825261559 -71.7949143349397 120.49726921751 946.59626192206 434.72635800926 352.068074898338
53881.65003 40.1937886353125 9.12994428563483 0.668320401436246 0.0952559792563599 0.0571603741156785 -383.44317 10.74388617 0.652386915378819 1.16360571685927 57.522610799517 -1190.42585494069 -48.853466521748 77.705911814568 -4.73056044096802 -697.804399234888 -1018.84678784209 -106.234141696279 33.251173869144 104.391122069229 -101.494395856221 47.526775518511 -107.992734745653 -2022.29250264961 1352.99104929421
53881.65099 44.1437631681277 8.80137178407736 0.67339297015663 0.0937737354916848 0.0586739083250907 -393.53567 10.6718659 0.651112129944028 1.16360571685927 3.056305084965 -1067.03075418724 -34.417680785882 22.232655974893 -11.381269259701 -681.774794407585 -803.665723589114 -135.396811445198 52.391375847554 17.464916709637 -33.272320682006 3.96708714565801 -119.644565803712 -1781.63582570076 1135.10931358411
53990.515158 196.61195401881 8.79547171209385 0.682929886556266 0.0976161176822206 0.0610296549024414 -461.33922 10.7377022 0.647210758849691 1.16360571685927 68.098920684907 87.836135517789 27.863978909049 18.043851950272 73.509661982075 50.854544018779 6.89973180021997 -147.480372218953 94.0740772274872 25.508239979814 -32.427560217167 100.582245002787 28.376300440397 209.415568598392 -612.117511101805
53990.516095 212.304627923517 8.99272087083194 0.685744546145669 0.0977651848196381 0.0616960544618208 -421.64685 10.63782995 0.646763576283545 1.16360571685927 68.237136512649 89.882281881269 5.38024803895001 31.285709850496 64.163647993431 128.348544122526 -126.308322509524 -158.972094207324 98.849633019653 39.497685690849 -68.364651626143 125.604470478022 101.450265105 103.684956546229 -582.79420915234
53990.518885 -1737.94795088689 11.7715529691932 0.387093575529876 0.0641942086473704 0.0293608967062413 -2032.58338 26.26376327 0.559650422641153 1.16360571685927 1529.99496883133 2492.1780952099 402.42169595064 2623.33825693451 -2197.5642380692 2983.73047590943 818.557055408709 2657.34085368496 -431.69014181127 2322.93285634231 -912.78846729342 -833.22031945847 2426.64447654779 1169.60490675756 -266.348338643334
53990.521859 -1364.52507115767 11.7212138652975 0.373618800234796 0.0600633729546722 0.0240337773397468 -1159.8835 27.21804499 0.561920100129964 1.16360571685927 1547.21202116128 2144.16850575759 735.3392570904 1871.91852486072 -1112.3857503277 2165.41838089106 869.075355004017 2307.81829751324 -73.4560550415399 1469.0310046193 605.41758577202 -1812.60564688899 2408.94100091174 839.584760299969 119.545731456505
55385.623367 -498.503773172523 10.2289741436598 0.679220054349296 0.0937213386394513 0.0579034105070708 -400.71275 10.65608239 0.636967588346298 -4.81834544086803 16.3638834025021 1539.73014077387 -42.462175255572 -2.79698692361001 59.399622495383 785.994967821907 1476.86190404091 -187.031065361034 26.9754693752801 -12.11508988235 31.228284959062 63.973414549777 370.369375564064 1525.70664978528 -112.81320441984
55385.624316 -486.999047076638 10.6289364090422 0.680139068970006 0.0963868085278197 0.0582643529513334 -361.73675 10.63516387 0.637821769254155 -4.81834544086803 63.1440139728969 1574.66348225965 -147.096559262136 121.464027081373 -12.8209933118969 782.134499487309 1610.1583802059 -324.998761892974 27.3812357075199 127.742485777804 -109.535946528704 127.616850611028 285.305438019503 1687.26449511664 -165.492926674267
55386.644671 -432.972477001664 10.6973706418251 0.680923105349008 0.098201287696144 0.0604923980638512 -491.13484 10.5964707 0.628239244274347 -4.81834544086803 33.2215470897449 1412.52257053875 -107.931483030073 70.038771182562 1.31652293823106 734.597650851552 1360.95352920326 -232.411647957313 9.21422038141702 103.231119889865 -36.106950565701 -24.5555718176749 330.858276450323 1700.30301562555 -640.269704598276
