Time RV eRV BIS FWHM S-index C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
52985.570944 -1.99567455215218 0.537003722525218 -11.83988 3.187323825 1.02260813881942 -2.76641638482961 -10.5393731438807 0.00230669910810999 0.215263170603201 -9.08871744537877 -2.05554146440267 -2.26029773608981 4.19800167853118 -3.3895348164678 -6.01622000287604 -6.86072536606377 2.85514347482191 -7.56625641146133 0.91238673851229 -2.24792090789179 8.48282444446537
52998.537938 -2.70776730112044 0.356762818701884 -9.7361 3.184056937 0.941638351749047 -0.262926319215391 -6.44991735650076 0.32002906612353 -5.25059765989921 -3.88394003673883 -2.46116807178711 0.45135895257558 0.86970283342456 1.63091340469862 -7.63663795030972 -2.2436726180256 -0.83250578816419 -0.96723223120568 0.79379074261293 -1.23567416698528 2.21791607704795
53201.899131 -4.16321292449174 0.698444259431132 -8.13484 3.176346302 0.8846797753821 -0.267214573666611 0.74476213968645 2.41448516624871 33.5188024067798 -1.29119627728234 -2.2524574879143 -0.0123265270103694 4.45780227801152 34.4926445507385 4.59589638798274 -1.41092825091106 -0.0448865743647193 -0.647945283022191 -0.39020163159958 0.0815725993696903 6.18175121410568
53230.766141 5.10963894356851 0.261397695616569 -9.18734 3.171487444 0.978847426049495 0.572177950287788 1.47766821161406 1.34106793386831 -1.67845792470064 0.93071067299582 1.14402479339562 -0.67700802808106 2.56041245913946 -6.77587646592465 2.06781669667568 0.621273463214949 -0.95467717149692 2.43997426890541 -0.91525529661273 0.0267387229313103 2.35448338048398
53237.872742 -2.52206255463759 0.348171917033592 -10.31242 3.167442829 1.01982552958284 0.0962947186040244 -0.44256743898106 -1.35543415180174 -7.05047081763323 1.50399622556743 -1.3932327592511 -2.26000228453755 1.89325869122963 -38.8258263025595 7.41287115280748 0.546454311593934 -2.13604480443313 -0.87077137908271 -1.72040681590138 -0.9230963065419 3.54150895693586
53335.559263 4.28543540551974 0.421559629185966 -8.78633 3.18474777 1.02518341407731 -0.47214290065218 -2.40683784698553 1.57586566968304 3.29934126641135 -2.36286693523395 -0.70789216919775 0.55599672162953 1.81561642616304 26.3207223737481 -0.740787219304821 -1.59829233503308 -1.64595403342694 -0.56477756646056 1.72974156104935 -1.34887263322366 2.83436379194941
53337.545556 5.83043986172064 0.331018518798722 -9.73999 3.165184598 1.08485295427828 -1.0334452347483 -1.31943948624229 1.61256729724286 -4.22763778849574 0.365489885285419 -1.41597674794424 1.60283010306272 0.684474908238889 -23.6266901861893 0.102765612357859 0.824794477065811 -0.74438784853566 -0.46450890371787 1.15772170637204 2.47130926873388 -2.13266496928838
53367.538972 1.77207230056678 0.210026963587114 -9.56683 3.17495569 1.035887840794 1.16852000962992 -0.30099939952127 0.60384615112766 -1.15663557964657 -0.867866322137122 1.12268223538702 0.41428158274521 -0.26374516041928 -8.57726814966839 2.02728319374564 -0.63965670459151 -1.03564422466469 1.92397999692946 -0.32503587057369 -0.40981675798391 0.81880903114833
53370.527874 -0.65902624879544 0.207474070656227 -8.15543 3.173525195 1.00088755472044 0.76559400324193 -1.10466940301657 0.581228480462577 1.43350725661718 -1.42360352667806 0.120501422250409 -0.676430927793149 1.91501851588265 -7.33022551629599 0.724863569300062 -0.617027117157177 -0.248857989589654 -0.316002945160077 0.347806557207306 -0.412360740188386 1.68026794154901
53371.53065 -1.34766580654178 0.233463316105246 -9.07891 3.172328552 1.11709887302103 2.13130844375825 -1.26347685453359 1.00611415336667 1.31360519319134 -1.60490117036395 0.18539117927328 0.54404673085608 0.624910219595116 14.2468732642434 -2.21891735925121 -1.33295158881676 1.09555270895717 -1.51249814542092 1.30499665442742 -0.29501281065161 1.16630381673679
53372.529238 -2.43317184551269 0.256919737246451 -9.4921 3.179552943 1.08071917736016 0.467592116003216 0.12427619735504 0.00691024356455028 -1.59695916633288 0.20969958078742 0.26031391970238 -0.45273481479466 0.65731908834917 1.73772314353115 -4.11116562767775 2.59634981234502 -0.52184270653012 -0.87883906296545 0.26881871411318 0.34138004172764 0.16988259337882
53373.532583 -3.11207283123637 0.315997525422084 -7.49328 3.17572202 1.06577601354187 0.458943832595951 -3.92151506456911 1.14477822284323 6.92766576100838 -4.44507974180343 -0.75561861693299 1.72936169265728 -0.54923775358618 11.0257988602123 -2.34578657639081 -2.0202548834296 -2.17022492860652 0.67235334872103 0.25667240721917 3.24997991400266 -3.25818178498917
53484.924938 -2.92200213828406 0.80672214267937 -12.15152 3.181873247 0.96422980820476 1.32186582561677 2.0625665500803 -0.74776757571832 9.15988652172763 1.72734854446771 -1.03907279442454 -1.98762427134501 2.22998599553544 0.87464855566445 -2.06132343960312 1.91232219955641 2.68872599842482 -2.88748098514751 -1.03987274477618 1.8046815532988 -0.0192698153469899
53490.930015 10.5943142671756 0.487583221386296 -9.99109 3.17784461 1.12283027604621 -0.220848054540481 0.876617718368529 -0.0643312677844996 -17.3866119200413 2.05618685233846 1.78237137906495 1.4106886598554 -2.98621077207594 -40.120549862232 4.54510668573041 0.836330258841729 -0.634523846546369 1.26401186524197 0.865477878462301 -0.34988523032 -2.6130836914074
53491.927723 11.2785302212415 0.717558318234924 -8.31989 3.177802014 1.15969737445722 0.41163687640132 7.37408510098333 2.4041227968722 -26.6543281346545 7.49623271101731 4.52779715085661 2.8948720131971 -2.5315382566311 -13.67396084493 -9.69801421303684 6.76207897330788 4.15516629629119 2.33690345529656 2.7480082938879 -1.3293186788858 -2.202480083706
53511.930226 -3.25669530133555 0.548559610581925 -9.42751 3.183248898 0.987780243972165 -0.240867185708196 -5.44138401884635 -1.30826823602381 4.62051009640575 -8.15627481028105 2.84075551375053 -2.46352962493367 0.55158550735282 -2.68153699998266 2.63536956522956 -9.34300949673068 3.0443189947437 0.69771937647324 -1.73974237752082 -1.17991097576618 1.11403260443252
53512.892127 -0.909215476475382 0.690919728264126 -10.6337 3.180129533 0.965809224414807 0.524551863436838 5.24561702720399 -0.829809874387189 12.0732765593773 4.87653391502364 -1.58524525499663 0.178289538515516 -0.84104227709953 90.3536972103547 -2.06975663580357 6.52974594726816 -6.41763097778363 3.44308391158437 0.012530634967054 -2.64998847699374 0.63581098235582
53512.894072 -1.25170267290292 0.637858310496581 -9.36297 3.177793899 0.968919283401947 4.2314435238207 4.2314435238207 -2.5508876290098 -5.8674443950748 4.76501881693243 0.31850289515855 -1.50359564756494 -1.66787159834262 25.1240578607587 -11.6090311732181 3.14994138004615 7.15493687005784 -3.41995213698164 0.814225636090977 -3.90003610361553 0.64042715715042
53512.896074 -1.07983553543008 0.647637564597404 -11.0573 3.180983076 0.98014139363166 3.18526987139863 12.1289455952808 -0.146764499078104 -4.47491412660753 8.49796290568754 5.78965884653439 -2.72788743235869 1.47182802560194 -4.44289908527056 1.3852919882339 5.16120612966618 5.8272686026546 3.14202359525049 -3.37228795576987 -0.25552743417132 2.15263777767038
53512.898042 -0.567780416114558 0.619801126662817 -9.2942 3.180008201 0.97564183698301 3.18526987139863 3.18526987139863 -0.559392513071906 3.5774772112814 1.92564719072846 1.09556442715923 -0.319337924789641 -0.792060033440657 6.74305956001859 0.46223935613545 1.66668550267097 -0.576505897111 3.19455604097751 -1.4200949639954 -0.672048426345487 -0.34051402383386
53512.900045 -0.425216673725688 0.652663542866178 -10.66087 3.180122663 0.982876348924041 1.52177899837873 1.52177899837873 -0.597696097437188 26.9801239349246 -4.29323411528504 3.17572151291276 -3.50741004899381 2.98701426839006 23.1924630832354 4.68904158952943 -2.43617155751863 0.00679301652370001 2.58489643964497 -3.74759011739956 3.25494964953221 -1.25961396824964
53515.923189 -0.29880476281581 0.41847824769047 -10.11214 3.179120653 0.912359185161541 1.07417931881532 4.05107676223049 -0.671035491032333 -1.41975057101887 4.80467914714951 -0.763535132319434 0.139002953040916 -0.908988880679381 -1.58652619172755 4.26965568422827 2.46738949459071 0.093761404447367 -0.248176157193096 0.54537219431268 0.240432765879557 -2.79380805451736
53515.928583 1.22895483719582 0.362456272187778 -8.77254 3.177382506 0.911970572919944 2.64021603108911 2.64021603108911 -1.67271611581435 1.23395292276336 1.32028099282715 1.58550006422751 -3.70392313531478 2.41008007372243 11.494647195893 -1.01949736317248 0.592955520147056 1.62508855098511 1.09643608375727 -3.55512331656267 1.92558037307479 -0.719733930679742
53516.92264 3.10142294946748 0.924557447981016 -9.34501 3.174964046 0.931512646124098 0.592752674449272 9.55942085713631 -2.28062105637722 23.9437682926404 3.36617194853041 4.82070784084892 -3.5854165269785 0.0218480993529502 -12.7501857162624 8.76555756183557 -2.58476346926075 10.6642799731505 0.39246580580531 -5.24808193410017 5.09264138436366 -5.16945742491563
53517.922888 6.41782158932537 0.51400771027504 -9.62744 3.172889998 0.920094861002124 -0.0307061216599867 -1.98073476593885 -0.8856847707065 -0.40822286788333 -2.85816652811019 1.28875871539518 1.37776148841261 -3.8679723043849 19.8649067968903 -12.2621970191466 2.17214713763061 0.14219063379799 -0.67229197504484 1.90558852015699 0.4846016247261 -5.81478338157001
